flags	fieldMajor	fieldMinor	major	minor	areaNo	envID	partMin	partMax	partSelTable	enemyMin	enemyMax	strongEnemyProbability	strongEnemyMax	rareEnemyProbability	rareEnemyMax	repopNormalNormal	repopNormalStrong	repopNormalRare	repopStrongNormal	repopStrongStrong	repopStrongRare	repopRareNormal	repopRareStrong	repopRareRare	reaper	encountPack	strongEncountPack	pinchEncountPack	pinchStrongEncountPack	rareEncountPack	continousEncount1	continousEncount2	doorGroup	doorProbability	returnDevProbability	tboxMin	tboxMax	tboxType	moneyProbability	moneyMin	moneyMax	tboxPack	rareTboxPack	jewelryTboxPack	primFieldTboxPack	medal1TboxPack	medal2TboxPack	medal3TboxPack	medal4TboxPack	medal5TboxPack	medal6TboxPack	doorTboxPack	doorRareTboxPack	doorJewelryTboxPack	doorPrimFieldTboxPack	doorMedal1TboxPack	doorMedal2TboxPack	doorMedal3TboxPack	doorMedal4TboxPack	doorMedal5TboxPack	doorMedal6TboxPack	missingPersonID	missingBuildID	scrFileNo
512	0	0	0	0	5	1	4	5	50	2	2	50	1	2	1	96	3	1	99	0	1	97	3	0	0	271	293	271	293	295	270	270	198	30	0	1	2	165	25	7800	8900	132	446	812	906	750	751	708	0	0	0	1	2	812	906	0	0	0	0	0	0	0	1	0
512	0	0	0	0	5	1	6	7	53	3	3	20	1	10	1	96	3	1	99	0	1	97	3	0	0	272	293	272	293	295	271	271	198	30	0	2	3	177	25	7800	8900	132	446	812	906	750	751	708	0	0	0	1	2	812	906	0	0	0	0	0	0	0	17875	0
512	0	0	0	0	5	1	4	5	51	2	2	20	1	2	1	96	3	1	99	0	1	97	3	0	0	273	293	273	293	295	272	272	202	30	0	1	2	166	25	7800	8900	132	446	812	906	750	751	708	0	0	0	1	2	812	906	0	0	0	0	0	0	0	1	0
649	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	96	3	1	99	0	1	97	3	0	0	0	0	0	0	0	273	273	202	0	0	2	3	0	25	100	10000	1	446	3	900	0	0	0	0	0	0	1	2	3	900	0	0	0	0	0	0	0	0	0
512	0	0	0	0	5	1	6	7	52	3	3	20	1	2	1	96	3	1	99	0	1	97	3	0	0	274	293	274	293	297	273	273	202	30	0	2	3	178	25	7800	8900	132	446	812	906	750	751	710	0	0	0	1	2	812	906	0	0	0	0	0	0	0	1	0
512	0	0	0	0	5	1	4	5	50	2	2	20	1	2	1	96	3	1	99	0	1	97	3	0	0	275	293	275	293	297	274	274	202	30	0	1	2	184	25	7800	8900	132	446	812	906	750	751	710	0	0	0	1	2	812	906	0	0	0	0	0	0	0	1	0
512	0	0	0	0	5	1	4	5	51	2	2	50	1	2	1	96	3	1	99	0	1	97	3	0	0	276	293	276	293	297	275	275	206	30	0	1	2	178	25	7800	8900	132	446	812	906	750	751	710	0	0	0	1	2	812	906	0	0	0	0	0	0	0	1	0
512	0	0	0	0	5	1	8	10	54	5	5	20	1	2	1	96	3	1	99	0	1	97	3	0	0	277	293	277	293	297	276	276	206	30	0	3	4	167	25	7800	8900	132	446	812	906	750	751	710	0	0	0	1	2	812	906	0	0	0	0	0	0	0	1	0
512	0	0	0	0	5	1	4	5	51	2	2	50	1	25	1	96	3	1	99	0	1	97	3	0	0	278	293	278	293	297	277	277	206	30	0	1	2	179	25	7800	8900	132	446	812	906	750	751	712	0	0	0	1	2	812	906	0	0	0	0	0	0	0	1	0
528	0	0	0	0	5	1	4	5	50	2	2	20	1	2	1	96	3	1	99	0	1	97	3	0	0	279	293	279	293	297	278	278	206	30	0	1	2	179	25	7800	8900	132	446	812	906	750	751	712	0	0	0	1	2	812	906	0	0	0	0	0	0	17	1	0
512	0	0	0	0	5	1	6	7	53	3	3	50	1	2	1	96	3	1	99	0	1	97	3	0	0	280	293	280	293	297	279	279	210	30	0	2	3	184	25	7800	8900	132	446	812	906	750	751	712	0	0	0	1	2	812	906	0	0	0	0	0	0	0	17875	0
512	0	0	0	0	5	1	8	10	54	5	5	20	1	2	1	96	3	1	99	0	1	97	3	0	0	281	293	281	293	300	280	280	210	30	0	3	4	168	25	7800	8900	132	446	812	906	750	751	712	0	0	0	1	2	812	906	0	0	0	0	0	0	0	1	0
649	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	96	3	1	99	0	1	97	3	0	0	0	0	0	0	0	281	281	210	0	0	2	3	0	25	100	10000	1	446	3	900	0	0	0	0	0	0	1	2	3	900	0	0	0	0	0	0	0	0	0
512	0	0	0	0	5	1	4	5	51	2	2	20	1	2	1	96	3	1	99	0	1	97	3	0	0	282	294	282	294	298	281	281	210	30	0	1	2	185	25	8800	10000	133	446	813	906	750	751	713	0	0	0	1	2	813	906	0	0	0	0	0	0	0	1	0
512	0	0	0	0	5	1	6	7	53	3	3	20	1	2	1	96	3	1	99	0	1	97	3	0	0	283	294	283	294	298	282	282	214	30	0	2	3	180	25	8800	10000	133	446	813	906	750	751	713	0	0	0	1	2	813	906	0	0	0	0	0	0	0	17875	0
512	0	0	0	0	5	1	4	5	50	2	2	20	1	10	1	96	3	1	99	0	1	97	3	0	0	284	294	284	294	298	283	283	214	30	0	1	2	180	25	8800	10000	133	446	813	906	750	751	713	0	0	0	1	2	813	906	0	0	0	0	0	0	0	1	0
512	0	0	0	0	5	1	4	5	50	2	2	20	1	2	1	96	3	1	99	0	1	97	3	0	0	285	294	285	294	298	284	284	214	30	0	1	2	185	25	8800	10000	133	446	813	906	750	751	713	0	0	0	1	2	813	906	0	0	0	0	0	0	0	1	0
512	0	0	0	0	5	1	8	10	54	5	5	20	1	2	1	96	3	1	99	0	1	97	3	0	0	286	294	286	294	298	285	285	214	30	0	3	4	169	25	8800	10000	133	446	813	906	750	751	713	0	0	0	1	2	813	906	0	0	0	0	0	0	0	1	0
649	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	96	3	1	99	0	1	97	3	0	0	0	0	0	0	0	286	286	218	0	0	2	3	0	25	100	10000	1	446	3	900	0	0	0	0	0	0	1	2	3	900	0	0	0	0	0	0	0	0	0
512	0	0	0	0	5	1	4	5	51	2	2	20	1	2	1	96	3	1	99	0	1	97	3	0	0	287	294	287	294	299	286	286	218	30	0	1	2	186	25	7800	8900	133	446	813	906	750	751	714	0	0	0	1	2	813	906	0	0	0	0	0	0	0	1	0
512	0	0	0	0	5	1	4	5	50	2	2	50	1	2	1	96	3	1	99	0	1	97	3	0	0	288	294	288	294	299	287	287	218	30	0	1	2	181	25	7800	8900	133	446	813	906	750	751	714	0	0	0	1	2	813	906	0	0	0	0	0	0	0	1	0
528	0	0	0	0	5	1	6	7	52	3	3	20	1	10	1	96	3	1	99	0	1	97	3	0	0	289	294	289	294	299	288	288	218	30	0	2	3	186	25	7800	8900	133	446	813	906	750	751	714	0	0	0	1	2	813	906	0	0	0	0	0	0	18	1	0
512	0	0	0	0	5	1	4	5	50	2	2	20	1	2	1	96	3	1	99	0	1	97	3	0	0	290	294	290	294	299	289	289	222	30	0	1	2	181	25	7800	8900	133	446	813	906	750	751	715	0	0	0	1	2	813	906	0	0	0	0	0	0	0	1	0
512	0	0	0	0	5	1	4	5	51	2	2	50	1	10	1	96	3	1	99	0	1	97	3	0	0	291	294	291	294	299	290	290	222	30	0	1	2	181	25	7800	8900	133	446	813	906	750	751	715	0	0	0	1	2	813	906	0	0	0	0	0	0	0	1	0
512	0	0	0	0	5	1	8	10	54	5	5	20	1	2	1	96	3	1	99	0	1	97	3	0	0	292	294	292	294	301	291	291	222	30	0	3	4	170	25	7800	8900	133	446	813	906	750	751	715	0	0	0	1	2	813	906	0	0	0	0	0	0	0	1	0
653	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	96	3	1	99	0	1	97	3	0	0	0	0	0	0	0	0	0	222	0	0	2	3	0	25	100	10000	1	446	3	4	0	0	0	0	0	0	1	2	3	4	0	0	0	0	0	0	0	0	0
546	206	102	0	0	5	1	0	0	0	0	0	0	0	0	0	96	3	1	99	0	1	97	3	0	0	0	0	0	0	0	0	0	226	0	0	2	3	0	25	100	10000	1	446	3	4	0	0	0	0	0	0	1	2	3	4	0	0	0	0	0	0	0	0	0
0	0	0	0	0	6	1	6	7	62	3	3	20	1	2	1	96	3	1	99	0	1	97	3	0	0	310	336	310	336	338	310	346	226	0	0	2	3	207	25	9200	10700	144	451	814	907	752	753	722	0	0	0	1	2	814	907	0	0	0	0	0	0	0	1	0
0	0	0	0	0	6	1	4	5	61	2	2	20	1	2	1	96	3	1	99	0	1	97	3	0	0	311	336	311	336	338	310	346	226	30	0	1	2	201	25	9200	10700	144	451	814	907	752	753	722	0	0	0	1	2	814	907	0	0	0	0	0	0	0	1	0
0	0	0	0	0	6	1	6	7	63	3	3	20	1	2	1	96	3	1	99	0	1	97	3	0	0	312	336	312	336	338	311	346	226	30	0	2	3	207	25	9200	10700	144	451	814	907	752	753	722	0	0	0	1	2	814	907	0	0	0	0	0	0	0	1	0
137	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	96	3	1	99	0	1	97	3	0	0	0	0	0	0	0	0	0	230	0	0	2	3	0	25	7200	8100	1	451	3	4	0	0	0	0	0	0	1	2	3	4	0	0	0	0	0	0	0	0	0
0	0	0	0	0	6	1	4	5	60	2	2	50	1	2	1	96	3	1	99	0	1	97	3	0	0	313	336	313	336	338	312	346	230	30	0	1	2	201	25	10600	13000	144	451	814	907	752	753	723	0	0	0	1	2	814	907	0	0	0	0	0	0	0	1	0
16	0	0	0	0	6	1	4	5	61	2	2	20	1	2	1	96	3	1	99	0	1	97	3	0	0	314	336	314	336	338	313	346	230	30	0	1	2	208	25	10600	13000	144	451	814	907	752	753	723	0	0	0	1	2	814	907	0	0	0	0	0	0	19	1	0
0	0	0	0	0	6	1	6	7	63	3	3	20	1	10	1	96	3	1	99	0	1	97	3	0	0	315	336	315	336	338	314	346	230	30	0	2	3	201	25	10600	13000	144	451	814	907	752	753	723	0	0	0	1	2	814	907	0	0	0	0	0	0	0	1	0
0	0	0	0	0	6	1	4	5	60	2	2	20	1	2	1	96	3	1	99	0	1	97	3	0	0	316	336	316	336	338	315	346	234	30	0	1	2	208	25	10600	13000	144	451	814	907	752	753	723	0	0	0	1	2	814	907	0	0	0	0	0	0	0	1	0
0	0	0	0	0	6	1	8	10	64	5	6	20	1	2	1	96	3	1	99	0	1	97	3	0	0	317	336	317	336	339	316	346	234	30	0	3	4	189	25	10600	13000	144	451	814	907	752	753	723	0	0	0	1	2	814	907	0	0	0	0	0	0	0	1	0
137	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	96	3	1	99	0	1	97	3	0	0	0	0	0	0	0	0	0	234	0	0	2	3	0	25	7200	8100	1	451	3	4	0	0	0	0	0	0	1	2	3	4	0	0	0	0	0	0	0	0	0
0	0	0	0	0	6	1	6	7	62	3	3	20	1	2	1	96	3	1	99	0	1	97	3	0	0	318	336	318	336	340	318	347	234	30	0	2	3	202	25	10600	13000	145	451	815	907	752	753	725	0	0	0	1	2	815	907	0	0	0	0	0	0	0	1	0
272	0	0	0	0	6	1	4	5	60	2	2	20	1	2	1	96	3	1	99	0	1	97	3	0	0	319	336	319	336	340	318	347	238	30	0	1	2	209	25	10600	13000	145	451	815	907	752	753	725	0	0	0	1	2	815	907	0	0	0	0	0	0	27	1	0
0	0	0	0	0	6	1	4	5	61	2	2	20	1	25	1	96	3	1	99	0	1	97	3	0	0	320	336	320	336	340	319	347	238	30	0	1	2	202	25	10600	13000	145	451	815	907	752	753	725	0	0	0	1	2	815	907	0	0	0	0	0	0	0	1	0
0	0	0	0	0	6	1	8	10	64	5	6	50	1	2	1	96	3	1	99	0	1	97	3	0	0	321	336	321	336	340	320	347	238	30	0	3	4	190	25	10600	13000	145	451	815	907	752	753	725	0	0	0	1	2	815	907	0	0	0	0	0	0	0	1	0
137	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	96	3	1	99	0	1	97	3	0	0	0	0	0	0	0	0	0	238	0	0	2	3	0	25	7200	8100	1	451	3	4	0	0	0	0	0	0	1	2	3	4	0	0	0	0	0	0	0	0	0
0	0	0	0	0	6	1	4	5	60	2	2	50	1	2	1	96	3	1	99	0	1	97	3	0	0	322	336	322	336	340	321	347	242	30	0	1	2	210	25	9200	10700	145	451	815	908	752	753	726	0	0	0	1	2	815	908	0	0	0	0	0	0	0	1	0
0	0	0	0	0	6	1	6	7	62	3	3	50	1	2	1	96	3	1	99	0	1	97	3	0	0	323	336	323	336	340	322	347	242	30	0	2	3	202	25	9200	10700	145	451	815	908	752	753	726	0	0	0	1	2	815	908	0	0	0	0	0	0	0	1	0
0	0	0	0	0	6	1	8	10	64	5	6	20	1	2	1	96	3	1	99	0	1	97	3	0	0	324	336	324	336	341	323	347	242	30	0	3	4	191	25	9200	10700	145	451	815	908	752	753	726	0	0	0	1	2	815	908	0	0	0	0	0	0	0	1	0
129	0	0	0	0	6	1	0	0	0	0	0	20	1	2	1	96	3	1	99	0	1	97	3	0	0	325	336	325	336	341	324	347	242	30	0	2	3	0	25	9200	10700	145	451	815	908	752	753	726	0	0	0	1	2	815	908	0	0	0	0	0	0	0	0	0
9	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	96	3	1	99	0	1	97	3	0	0	0	0	0	0	0	0	0	246	0	0	2	3	0	25	7200	8100	1	451	3	4	0	0	0	0	0	0	1	2	3	4	0	0	0	0	0	0	0	0	0
137	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	96	3	1	99	0	1	97	3	0	0	0	0	0	0	0	0	0	246	0	0	2	3	0	25	7200	8100	1	451	3	4	0	0	0	0	0	0	1	2	3	4	0	0	0	0	0	0	0	0	0
0	0	0	0	0	6	1	4	5	61	2	2	20	1	2	1	96	3	1	99	0	1	97	3	0	0	326	337	326	337	342	326	348	246	30	0	1	2	211	25	9200	10700	146	451	816	908	752	753	728	0	0	0	1	2	816	908	0	0	0	0	0	0	0	1	0
0	0	0	0	0	6	1	6	7	63	3	3	20	1	2	1	96	3	1	99	0	1	97	3	0	0	327	337	327	337	342	326	348	246	30	0	2	3	203	25	9200	10700	146	451	816	908	752	753	728	0	0	0	1	2	816	908	0	0	0	0	0	0	0	1	0
16	0	0	0	0	6	1	4	5	60	2	2	20	1	25	1	96	3	1	99	0	1	97	3	0	0	328	337	328	337	342	327	348	250	30	0	1	2	203	25	9200	10700	146	451	816	908	752	753	728	0	0	0	1	2	816	908	0	0	0	0	0	0	20	1	0
0	0	0	0	0	6	1	8	10	64	5	6	50	1	2	1	96	3	1	99	0	1	97	3	0	0	329	337	329	337	342	328	348	250	30	0	3	4	194	25	9200	10700	146	451	816	908	752	753	728	0	0	0	1	2	816	908	0	0	0	0	0	0	0	1	0
129	0	0	0	0	6	1	0	0	0	0	0	20	1	2	1	96	3	1	99	0	1	97	3	0	0	330	337	330	337	343	329	348	250	30	0	2	3	0	25	9200	10700	146	451	816	908	752	753	0	0	0	0	1	2	816	908	0	0	0	0	0	0	0	0	0
9	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	96	3	1	99	0	1	97	3	0	0	0	0	0	0	0	0	0	250	0	0	2	3	0	25	7200	8100	1	451	3	4	0	0	0	0	0	0	1	2	3	4	0	0	0	0	0	0	0	0	0
9	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	96	3	1	99	0	1	97	3	0	0	0	0	0	0	0	0	0	254	0	0	2	3	0	25	7200	8100	1	451	3	4	0	0	0	0	0	0	1	2	3	4	0	0	0	0	0	0	0	0	0
141	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	96	3	1	99	0	1	97	3	0	0	0	0	0	0	0	0	0	254	0	0	2	3	0	25	7200	8100	1	451	3	4	0	0	0	0	0	0	1	2	3	4	0	0	0	0	0	0	0	0	0
34	207	101	0	0	6	1	0	0	0	0	0	0	0	0	0	96	3	1	99	0	1	97	3	0	0	0	0	0	0	0	0	0	254	0	0	2	3	0	25	7200	8100	1	451	3	4	0	0	0	0	0	0	1	2	3	4	0	0	0	0	0	0	0	0	0
0	0	0	0	0	6	1	8	10	64	5	6	20	1	2	1	96	3	1	99	0	1	97	3	0	0	331	337	331	337	344	331	349	254	0	0	3	4	0	25	15000	20000	147	451	816	908	752	753	0	0	0	0	1	2	3	4	0	0	0	0	0	0	0	1	0
129	0	0	0	0	6	1	0	0	0	0	0	20	1	2	1	96	3	1	99	0	1	97	3	0	0	332	337	332	337	344	331	349	2	0	0	2	3	0	25	15000	20000	147	451	816	908	752	753	0	0	0	0	1	2	3	4	0	0	0	0	0	0	0	0	0
2	207	102	0	0	6	1	0	0	0	0	0	0	0	0	0	96	3	1	99	0	1	97	3	0	0	0	0	0	0	0	0	0	2	0	0	2	3	0	25	7200	8100	1	451	3	4	0	0	0	0	0	0	1	2	3	4	0	0	0	0	0	0	0	0	0
0	0	0	0	0	6	1	6	7	63	3	3	20	1	2	1	96	3	1	99	0	1	97	3	0	0	333	337	333	337	344	332	349	2	0	0	2	3	0	25	15000	20000	147	451	816	908	752	753	0	0	0	0	1	2	3	4	0	0	0	0	0	0	0	1	0
0	0	0	0	0	6	1	8	10	64	5	6	20	1	2	1	96	3	1	99	0	1	97	3	0	0	334	337	334	337	344	333	349	2	0	0	3	4	0	25	15000	20000	147	451	816	908	752	753	0	0	0	0	1	2	3	4	0	0	0	0	0	0	0	1	0
1	0	0	0	0	6	1	0	0	0	0	0	20	1	25	1	96	3	1	99	0	1	97	3	0	0	335	337	335	337	345	334	349	2	0	0	2	3	0	25	15000	20000	147	451	816	908	752	753	0	0	0	0	1	2	3	4	0	0	0	0	0	0	0	0	0
130	207	103	0	0	6	1	0	0	0	0	0	0	0	0	0	96	3	1	99	0	1	97	3	0	0	0	0	0	0	0	0	0	2	0	0	2	3	0	25	7200	8100	1	451	3	4	0	0	0	0	0	0	1	2	3	4	0	0	0	0	0	0	0	0	0
65	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	100	0	0	100	0	0	100	0	0	0	64	0	64	0	0	64	64	0	0	0	5	5	0	30	100	10000	1	2	3	4	0	0	0	0	0	0	1	2	3	4	0	0	0	0	0	0	0	0	0
65	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	100	0	0	100	0	0	100	0	0	0	65	0	65	0	0	0	0	0	0	0	5	5	0	30	100	10000	1	2	3	4	0	0	0	0	0	0	1	2	3	4	0	0	0	0	0	0	0	0	0
65	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	100	0	0	100	0	0	100	0	0	0	65	0	65	0	0	0	0	0	0	0	5	5	0	30	100	10000	1	2	3	4	0	0	0	0	0	0	1	2	3	4	0	0	0	0	0	0	0	0	0
65	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	100	0	0	100	0	0	100	0	0	0	1	0	1	0	0	0	0	0	0	0	5	5	0	30	100	10000	1	2	3	4	0	0	0	0	0	0	1	2	3	4	0	0	0	0	0	0	0	0	0
65	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	100	0	0	100	0	0	100	0	0	0	67	0	67	0	0	0	0	0	0	0	5	5	0	30	100	10000	1	2	3	4	0	0	0	0	0	0	1	2	3	4	0	0	0	0	0	0	0	0	0
65	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	100	0	0	100	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	100	10000	1	2	3	4	0	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	0	0
65	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	100	0	0	100	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	100	10000	1	2	3	4	0	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	0	0
65	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	100	0	0	100	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	100	10000	1	2	3	4	0	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	0	0
65	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	100	0	0	100	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	100	10000	1	2	3	4	0	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	0	0
65	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	100	0	0	100	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	100	10000	1	2	3	4	0	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	0	0
65	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	100	0	0	100	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	100	10000	1	2	3	4	0	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	0	0
65	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	100	0	0	100	0	0	100	0	0	0	9	0	9	0	62	8	8	0	0	0	1	2	18	25	500	900	32	400	800	900	735	735	603	0	0	0	0	0	800	900	0	0	0	0	0	0	0	0	0
65	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	100	0	0	100	0	0	100	0	0	0	24	33	24	33	35	22	22	0	0	0	1	2	37	25	2000	2400	42	406	800	900	736	737	617	0	0	0	0	0	800	900	0	0	0	0	0	0	0	0	0
65	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	100	0	0	100	0	0	100	0	0	0	112	132	112	132	134	111	111	0	0	0	1	2	96	25	3600	4500	79	424	804	902	742	743	652	0	0	0	0	0	802	901	0	0	0	0	0	0	0	0	0
65	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	100	0	0	100	0	0	100	0	0	0	150	170	150	170	172	150	150	0	0	0	0	0	0	30	100	10000	91	430	802	901	0	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	0	0
65	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	100	0	0	100	0	0	100	0	0	0	230	251	230	251	253	230	230	0	0	0	0	0	0	30	100	10000	120	441	802	901	0	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	0	0
65	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	100	0	0	100	0	0	100	0	0	0	310	336	310	336	338	310	346	0	0	0	0	0	0	30	100	10000	144	451	802	901	0	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	0	0
65	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	100	0	0	100	0	0	100	0	0	0	4	0	4	0	61	3	3	0	0	0	2	3	17	25	900	1200	31	400	800	900	735	735	602	0	0	0	0	0	800	900	0	0	0	0	0	0	0	0	0
65	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	100	0	0	100	0	0	100	0	0	0	40	59	40	59	69	39	39	0	0	0	1	2	57	30	2100	2500	54	412	801	900	627	627	627	0	0	0	0	0	801	900	0	0	0	0	0	0	0	0	0
65	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	100	0	0	100	0	0	100	0	0	0	118	132	118	132	135	117	117	0	0	0	1	2	97	25	4000	5100	80	424	804	902	742	743	654	0	0	0	0	0	419	802	0	0	0	0	0	0	0	0	0
65	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	100	0	0	100	0	0	100	0	0	0	152	170	152	170	173	151	151	0	0	0	1	2	116	25	4300	5200	91	430	806	903	744	745	664	0	0	0	0	0	3	4	0	0	0	0	0	0	0	0	0
65	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	100	0	0	100	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	100	10000	1	2	3	4	0	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	0	0
66	150	211	0	0	6	1	0	0	0	0	0	0	0	0	0	100	0	0	100	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	100	10000	1	2	3	4	0	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	0	0
65	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	100	0	0	100	0	0	100	0	0	0	52	60	52	60	71	51	51	0	0	0	1	2	54	25	2500	2900	56	412	801	900	738	739	631	0	0	0	0	0	3	4	0	0	0	0	0	0	0	0	0
65	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	100	0	0	100	0	0	100	0	0	0	48	60	48	60	70	47	47	0	0	0	1	2	53	25	2700	3500	55	412	801	900	738	739	633	0	0	0	0	0	3	4	0	0	0	0	0	0	0	0	0
65	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	100	0	0	100	0	0	100	0	0	0	18	33	18	33	35	17	17	0	0	0	0	0	0	30	100	10000	1	2	3	4	0	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	0	0
65	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	100	0	0	100	0	0	100	0	0	0	123	133	123	133	136	122	122	0	0	0	1	3	94	25	3600	4500	81	424	805	902	742	743	656	0	0	0	0	0	3	4	0	0	0	0	0	0	0	0	0
65	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	100	0	0	100	0	0	100	0	0	0	88	98	88	98	103	87	87	0	0	0	3	4	63	25	3300	4200	67	418	802	901	740	741	641	0	0	0	67	2	802	901	0	0	0	0	0	0	0	0	0
65	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	100	0	0	100	0	0	100	0	0	0	80	98	80	98	101	80	80	0	0	0	0	0	0	30	100	10000	1	2	3	4	0	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	0	0
