ItemDef	SortNum	BtlSortNum	ItemType	UsePlaceID	Rarity	Tier	HP	SP	Strength	Magic	Endurance	Agility	Luck	SkillID	Price	SellPrice	GetFLG
IT_COM_ID_0x232	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x233	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x234	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x235	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x236	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x237	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x238	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x239	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x23A	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x23B	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x23C	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x23D	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x23E	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x23F	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x240	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x241	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x242	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x243	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x244	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x245	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x246	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x247	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x248	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x249	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x24A	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x24B	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x24C	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x24D	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x24E	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x24F	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x250	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x251	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x252	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x253	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x254	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x255	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x256	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x257	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x258	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x259	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x25A	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x25B	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x25C	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x25D	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x25E	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x25F	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x260	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x261	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x262	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x263	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x264	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x265	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x266	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x267	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x268	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x269	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x26A	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x26B	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x26C	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x26D	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x26E	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x26F	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x270	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x271	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x272	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x273	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x274	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x275	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x276	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x277	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x278	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x279	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x27A	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x27B	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x27C	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x27D	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x27E	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x27F	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x280	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x281	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x282	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x283	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x284	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x285	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x286	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x287	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x288	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x289	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x28A	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x28B	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x28C	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x28D	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x28E	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x28F	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x290	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x291	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x292	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x293	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x294	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x295	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x296	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x297	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x298	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x299	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x29A	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x29B	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x29C	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x29D	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x29E	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x29F	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2A0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2A1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2A2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2A3	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2A4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2A5	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2A6	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2A7	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2A8	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2A9	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2AA	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2AB	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2AC	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2AD	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2AE	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2AF	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2B0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2B1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2B2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2B3	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2B4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2B5	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2B6	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2B7	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2B8	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2B9	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2BA	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2BB	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2BC	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2BD	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2BE	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2BF	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2C0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2C1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2C2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2C3	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2C4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2C5	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2C6	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2C7	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2C8	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2C9	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2CA	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2CB	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2CC	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2CD	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2CE	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2CF	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2D0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2D1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2D2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2D3	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2D4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2D5	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2D6	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2D7	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2D8	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2D9	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2DA	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2DB	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2DC	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2DD	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2DE	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2DF	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2E0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2E1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2E2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2E3	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2E4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2E5	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2E6	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2E7	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2E8	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2E9	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2EA	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2EB	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2EC	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2ED	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2EE	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2EF	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2F0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2F1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2F2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2F3	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2F4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2F5	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2F6	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2F7	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2F8	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2F9	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2FA	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2FB	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2FC	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2FD	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2FE	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x2FF	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x300	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x301	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x302	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x303	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x304	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x305	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x306	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x307	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x308	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x309	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x30A	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x30B	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x30C	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x30D	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x30E	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x30F	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x310	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x311	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x312	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x313	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x314	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x315	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x316	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x317	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x318	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x319	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x31A	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x31B	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x31C	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x31D	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x31E	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x31F	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x320	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x321	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x322	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x323	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x324	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x325	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x326	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x327	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x328	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x329	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x32A	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x32B	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x32C	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x32D	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x32E	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x32F	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x330	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x331	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x332	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x333	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x334	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x335	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x336	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x337	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x338	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x339	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x33A	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x33B	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x33C	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x33D	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x33E	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x33F	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x340	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x341	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x342	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x343	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x344	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x345	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x346	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x347	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x348	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x349	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x34A	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x34B	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x34C	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x34D	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x34E	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x34F	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x350	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x351	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x352	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
IT_COM_ID_0x353	0	0	0	0	1	1	0	0	0	0	0	0	0	0	400	100	0
