ItemDef	SortNum	WeaponType	EquipID	AttrID	Rarity	Tier	Attack	Accuracy	Strength	Magic	Endurance	Agility	Luck	SkillID	Price	SellPrice	GetFLG	ModelID	Flags
IT_WEA_ID_TEST97	0	0	1	65535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IT_WEA_ID_TEST98	0	0	1	65535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IT_WEA_ID_TEST99	0	0	1	65535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IT_WEA_ID_TEST100	0	0	1	65535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IT_WEA_ID_TEST101	0	0	1	65535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IT_WEA_ID_TEST102	0	0	1	65535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IT_WEA_ID_TEST103	0	0	1	65535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IT_WEA_ID_TEST104	0	0	1	65535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IT_WEA_ID_TEST105	0	0	1	65535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IT_WEA_ID_TEST106	0	0	1	65535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IT_WEA_ID_TEST107	0	0	1	65535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IT_WEA_ID_TEST108	0	0	1	65535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IT_WEA_ID_TEST109	0	0	1	65535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IT_WEA_ID_TEST110	0	0	1	65535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IT_WEA_ID_TEST111	0	0	1	65535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IT_WEA_ID_TEST112	0	0	1	65535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
