en	desc
Lahmu's Tentacle	403
404	404
405	405
406	406
407	407
408	408
409	409
410	410
411	411
412	412
413	413
414	414
415	415
416	416
417	417
418	418
419	419
420	420
421	421
422	422
423	423
424	424
425	425
426	426
427	427
428	428
429	429
430	430
431	431
432	432
433	433
434	434
435	435
436	436
437	437
438	438
439	439
440	440
441	441
442	442
443	443
444	444
445	445
446	446
447	447
448	448
449	449
450	450
451	451
452	452
453	453
454	454
455	455
456	456
457	457
458	458
459	459
460	460
461	461
462	462
463	463
464	464
Shohei Yakumo	A man who eradicates demons for the\nsake of humanity's spiritual\nindependence. Curiously, he happens\nto operate alongside one such\ndemon: a goddess named Nuwa.
466	466
467	467
468	468
469	469
470	470
471	471
472	472
473	473
474	474
475	475
476	476
477	477
478	478
479	479
480	480
481	481
482	482
483	483
484	484
485	485
486	486
487	487
488	488
489	489
Depraved Wing	490
Depraved Arm	491
Thunder Bit	492
Tsukuyomi	493
Lucifer	494
Demi-fiend	495
496	496
497	497
498	498
499	499
500	500
501	501
Tao	502
Aogami	503
Aogami	504
Yuzuru	505
Ichiro	506
Miyazu	507
Sahori	508
Hayataro	509
Koshimizu	510
Abdiel	511
Yakumo	512
Nuwa	513
Khonsu	514
Goko	515
Sophia	516
Fionn	517
Gustave	518
Aogami	519
Miman	A goddess that appears in Chinese\nmythology. Recognized as one of the\nsovereigns, she is said to have the\nhead of a human and a body of a\nserpent, and is also known to be\nresponsible for the creation of\nhumanity, having created them from\nmud.\n \nShe assumed the form of a\nNahobino after fusing with the bearer\nof her Knowledge, Shohei Yakumo.
Aogami	521
522	522
523	523
524	524
525	A high-ranking angel entirely devoted\nto carrying out God's will. Her name\ncarries the meaning of \''slave to God,\''\nwhich supposedly originates from the\nArabic word for \''slave.\''\n \nOf all the angels who followed Lucifer,\nAbdiel was the only one to reject the\ntemptation to rebel against God, and\ninstead received praise for returning\nto His side.\n \nAbdiel assumed her forbidden\nNahobino form after fusing with\nIchiro Dazai, proving just how far\nshe would go to protect God's earthly\nand spiritual order.
526	526
527	527
528	A god that appears in Japanese\nlegend, believed to be the deification\nof the moon and the ruler of the night.\n \nAccording to the Kojiki and Nihon\nShoki, he was born from Izanagi, and\nis younger brother to Amaterasu as\nwell as older brother to Susano-o.\n \nUpon fusing with Yuzuru Atsuta\nand reassimilating his lost Knowledge,\nhe thus assumed his original\nNahobino form.
Lucifer	The Lord of Chaos who leads the\nfallen angels and is equated with\nSatan, according to Christian\ntraditions. \n \nHis name holds the meaning of\n\''one who brings light,\'' indicating\nthat he was once the most beautiful\nof the archangels. However, it is said\nthat he rebelled against the almighty\nCreator and chose to become\na fallen angel.\n \nAfter defeating the Creator during\nArmageddon, he ended up not\nassuming the Throne of Creation, and\ninstead transcended to a higher plane\nof existence.
Tsukuyomi	530
531	A star of flames created by Lucifer.\n \nIn Milton's ''Paradise Lost'', the former\nangel is shown burning with passion,\nswearing to continue his rebellion,\neven after his defeat. Those who are\nhit with this falling star are said to be\nburned by his fiery will.
532	A star of ice created by Lucifer. \n \nIn Dante's ''Divine Comedy'',\nthe former angel is shown buried\nin the frozen Cocytus, deep within\nthe darkest depths of the underworld.\nThose who are hit with this falling star\nare said to be frozen even long\nafter death.
533	A star of light created by Lucifer.\n \nLucifer himself is also known as the\n''Morning Star\'', and it is this very star\nthat represents both his rebellion and\nhis fall from the heavens. Though it\nbrought great destruction, Lucifer\nwould nevertheless emerge as the\nvictor in the new world, or so the\nlegend says.
534	534
535	535
Demi-fiend	Once an ordinary high school student,\nnow the bane of God's creation. On\nthe whim of a certain blond-haired\nchild, he was made to survive the\nConception, but at the cost of a\ngruesome transformation. After\nemerging from the Shinjuku Medical\nCenter with the body of a demon, he\nbecame the Demi-fiend of legend, as\nprophesied in the Scripture of Miroku.
537	537
538	538
539	539
540	540
541	541
542	542
543	543
544	544
545	545
546	546
547	547
548	548
549	549
550	550
551	551
552	552
553	553
554	554
555	555
556	556
557	557
558	558
559	559
560	560
561	561
562	562
563	563
564	564
565	565
566	566
567	567
568	568
569	569
570	570
571	571
572	572
573	573
574	574
575	575
576	576
577	577
578	578
579	579
580	580
581	581
582	582
583	583
584	584
585	585
586	586
587	587
588	588
589	589
590	590
591	591
592	592
593	593
594	594
595	595
596	596
597	597
598	598
599	599
600	600
Male Student	A student whose peaceful days\nattending Jouin High School in Tokyo\nwere all but shattered after he is\ndragged into an unknown world.\nHowever, upon fusing with a\nmysterious entity, he obtained the\npower to combat demons, ensuring\nhis chance at survival.
Female Student	A student whose peaceful days\nattending Jouin High School in Tokyo\nwere all but shattered after he is\ndragged into an unknown world. But\nupon fusing with Aogami, he\ntransformed into a Nahobino: a\npowerful being that can take on any\ndemon.
Teacher	A student whose peaceful days\nattending Jouin High School in Tokyo\nwere all but shattered after being\nthrust helplessly into Da'at. But upon\nfusing with Aogami, a Proto-fiend\nfrom Bethel, he transformed into a\nNahobino: a powerful being that can\ntake on any demon.
Jouin Student	604
Station Attendant	605
Police Officer	606
JSDF Official	607
Researcher	608
Male Researcher	609
Female Researcher	610
Worker	611
Female Worker	612
Man	613
Woman	614
Angel	615
Angels	616
Demon	617
Demons	618
Fairy	619
Fairies	620
Man's Voice	621
Lively Girl	622
Young Man	623
Docile Girl	624
Voice	625
Suspicious Man	626
Captivating Woman	627
Mysterious Voice	628
Mysterious Woman	629
Mysterious Woman's Voice	630
Goddess	631
Tao	632
Tao	633
Dignified Angel	634
Patrolling Angel	635
Other Angel	636
TV Station Crew	637
Woman's Voice	638
Man in Suit	639
Frightened Man	640
Man Wearing Mask	641
Woman in Suit	642
Distressed Man	643
Male Student A	644
Male Student B	645
Male Student C	646
Male Student D	647
Female Student A	648
Female Student B	649
Female Student C	650
Mummy-like Demon	651
Student with Afro	652
Traffic Officer	653
Casual Office Worker	654
Busy Woman	655
Woman with Glasses	656
Long-haired Man	657
Bethel JSDF Official	658
JSDF Special Agent	659
Occult Lover	660
Carefree Office Worker	661
Athletic Man	662
Famous Pundit	663
Lost Demon	664
Other Female Student	665
Nearby Resident	666
Elderly Resident	667
Old-School Japanese Man	668
Jouin High Student	669
Middle-Aged Officer	670
Researcher A	671
Researcher B	672
Researcher C	673
Professor	674
White Horseman	675
Black Horseman	676
Red Horseman	677
Pale Horseman	678
Intimidating Voice	679
Zeus's Voice	680
Angel on Guard	681
Demon on Left	682
Demon in Middle	683
Demon on Right	684
Noble Voice	685
Preta Leader	686
Preta Right Hand	687
Wandering Preta	688
Apsaras Believer	689
Demon in Kimono	690
Familiar Voice	691
692	692
693	693
694	694
695	695
696	696
697	697
698	698
699	699
700	700
701	701
702	702
703	703
704	704
705	705
706	706
707	707
708	708
709	709
710	710
711	711
712	712
713	713
714	714
715	715
716	716
717	717
718	718
719	719
720	720
721	721
722	722
723	723
724	724
725	725
726	726
727	727
728	728
729	729
730	730
731	731
732	732
733	733
734	734
735	735
736	736
737	737
738	738
739	739
740	740
741	741
742	742
743	743
744	744
745	745
746	746
747	747
748	748
749	749
750	750
751	751
752	752
753	753
754	754
755	755
756	756
757	757
758	758
759	759
760	760
761	761
762	762
763	763
764	764
765	765
766	766
767	767
768	768
769	769
770	770
771	771
772	772
773	773
774	774
775	775
776	776
777	777
778	778
779	779
780	780
781	781
782	782
783	783
784	784
785	785
786	786
787	787
788	788
789	789
790	790
791	791
792	792
793	793
794	794
795	795
796	796
797	797
798	798
799	799
800	800
801	801
802	802
803	803
804	804
805	805
806	806
807	807
808	808
809	809
810	810
811	811
812	812
813	813
814	814
815	815
816	816
817	817
818	818
819	819
820	820
821	821
822	822
823	823
824	824
825	825
826	826
827	827
828	828
829	829
830	830
831	831
832	832
833	833
834	834
835	835
836	836
837	837
838	838
839	839
840	840
841	841
842	842
843	843
844	844
845	845
846	846
847	847
848	848
849	849
850	850
851	851
852	852
853	853
854	854
855	855
856	856
857	857
858	858
859	859
860	860
861	861
862	862
863	863
864	864
865	865
866	866
867	867
868	868
869	869
870	870
871	871
872	872
873	873
874	874
875	875
876	876
877	877
878	878
879	879
880	880
881	881
882	882
883	883
884	884
885	885
886	886
887	887
888	888
889	889
890	890
891	891
892	892
893	893
894	894
895	895
896	896
897	897
898	898
899	899
900	900
901	901
902	902
903	903
904	904
905	905
906	906
907	907
908	908
909	909
910	910
911	911
912	912
913	913
914	914
915	915
916	916
917	917
918	918
919	919
920	920
921	921
922	922
923	923
924	924
925	925
926	926
927	927
928	928
929	929
930	930
931	931
932	932
933	933
934	934
935	935
936	936
937	937
938	938
939	939
940	940
941	941
942	942
943	943
944	944
945	945
946	946
947	947
948	948
949	949
950	950
951	951
952	952
953	953
954	954
955	955
956	956
957	957
958	958
959	959
960	960
961	961
962	962
963	963
964	964
965	965
966	966
967	967
968	968
969	969
970	970
971	971
972	972
973	973
974	974
975	975
976	976
977	977
978	978
979	979
980	980
981	981
982	982
983	983
984	984
985	985
986	986
987	987
988	988
989	989
990	990
991	991
992	992
993	993
994	994
995	995
996	996
997	997
998	998
999	999
1000	1000
1001	1001
1002	1002
1003	1003
1004	1004
1005	1005
1006	1006
1007	1007
1008	1008
1009	1009
1010	1010
1011	1011
1012	1012
1013	1013
1014	1014
1015	1015
1016	1016
1017	1017
1018	1018
1019	1019
1020	1020
1021	1021
1022	1022
1023	1023
1024	1024
1025	1025
1026	1026
1027	1027
1028	1028
1029	1029
1030	1030
1031	1031
1032	1032
1033	1033
1034	1034
1035	1035
1036	1036
1037	1037
1038	1038
1039	1039
1040	1040
1041	1041
1042	1042
1043	1043
1044	1044
1045	1045
1046	1046
1047	1047
1048	1048
1049	1049
1050	1050
1051	1051
1052	1052
1053	1053
1054	1054
1055	1055
1056	1056
1057	1057
1058	1058
1059	1059
1060	1060
1061	1061
1062	1062
1063	1063
1064	1064
1065	1065
1066	1066
1067	1067
1068	1068
1069	1069
1070	1070
1071	1071
1072	1072
1073	1073
1074	1074
1075	1075
1076	1076
1077	1077
1078	1078
1079	1079
1080	1080
1081	1081
1082	1082
1083	1083
1084	1084
1085	1085
1086	1086
1087	1087
1088	1088
1089	1089
1090	1090
1091	1091
1092	1092
1093	1093
1094	1094
1095	1095
1096	1096
1097	1097
1098	1098
1099	1099
1100	1100
Aogami Type-0	1101
Aogami Type-1	1102
Aogami Type-2	1103
Aogami Type-3	1104
Aogami Type-4	1105
Aogami Type-5	1106
Aogami Type-6	1107
Aogami Type-7	1108
Aogami Type-8	1109
Aogami Type-9	1110
Aogami Type-10	1111
1112	1112
1113	1113
1114	1114
1115	1115
1116	1116
1117	1117
1118	1118
1119	1119
1120	1120
1121	1121
1122	1122
1123	1123
1124	1124
1125	1125
1126	1126
1127	1127
1128	1128
1129	1129
1130	1130
1131	1131
1132	1132
1133	1133
1134	1134
1135	1135
1136	1136
1137	1137
1138	1138
1139	1139
1140	1140
1141	1141
1142	1142
1143	1143
1144	1144
1145	1145
1146	1146
1147	1147
1148	1148
1149	1149
1150	1150
1151	1151
1152	1152
1153	1153
1154	1154
1155	1155
1156	1156
1157	1157
1158	1158
1159	1159
1160	1160
1161	1161
1162	1162
1163	1163
1164	1164
1165	1165
1166	1166
1167	1167
1168	1168
1169	1169
1170	1170
1171	1171
1172	1172
1173	1173
1174	1174
1175	1175
1176	1176
1177	1177
1178	1178
1179	1179
1180	1180
1181	1181
1182	1182
1183	1183
1184	1184
1185	1185
1186	1186
1187	1187
1188	1188
1189	1189
1190	1190
1191	1191
1192	1192
1193	1193
1194	1194
1195	1195
1196	1196
1197	1197
1198	1198
1199	1199
1200	1200
1201	1201	
1202	1202	
1203	1203	
1204	1204	
1205	1205	
1206	1206	
1207	1207	
1208	1208	
1209	1209	
1210	1210	
1211	1211	
1212	1212	
1213	1213	
1214	1214	
1215	1215	
1216	1216	
1217	1217	
1218	1218	
1219	1219	
1220	1220	
1221	1221	
1222	1222	
1223	1223	
1224	1224	
1225	1225	
1226	1226	
1227	1227	
1228	1228	
1229	1229	
1230	1230	
1231	1231	
1232	1232	
1233	1233	
1234	1234	
1235	1235	
1236	1236	
1237	1237	
1238	1238	
1239	1239	
1240	1240	
1241	1241	
1242	1242	
1243	1243	
1244	1244	
1245	1245	
1246	1246	
1247	1247	
1248	1248	
1249	1249	
1250	1250	
1251	1251	
1252	1252	
1253	1253	
1254	1254	
1255	1255	
1256	1256	
1257	1257	
1258	1258	
1259	1259	
1260	1260	
1261	1261	
1262	1262	
1263	1263	
1264	1264	
1265	1265	
1266	1266	
1267	1267	
1268	1268	
1269	1269	
1270	1270	
1271	1271	
1272	1272	
1273	1273	
1274	1274	
1275	1275	
1276	1276	
1277	1277	
1278	1278	
1279	1279	
1280	1280	
1281	1281	
1282	1282	
1283	1283	
1284	1284	
1285	1285	
1286	1286	
1287	1287	
1288	1288	
1289	1289	
