id	en	jp	cn	tw	ko	gr	es	fr	it
NAME_466	Gunfire Boost II	銃撃ブースターⅡ	枪击强化Ⅱ	槍擊強化II	총격 부스터II	Schuss-Boost II	Potencia arma II	Boost d'arme II	Potenzia armi 2
NAME_467	Gunfire Boost III	銃撃ブースターⅢ	枪击强化Ⅲ	槍擊強化III	총격 부스터III	Schuss-Boost III	Potencia arma III	Boost d'arme III	Potenzia armi 3
NAME_468	Gunfire Boost<tags=''34''g=''1'' id=''BlackStar''>	銃撃ブースター★	枪击强化★	槍擊強化★	총격 부스터★	Schuss-Boost <tags=''34''g=''1'' id=''BlackStar''>	Potencia arma <tags=''34''g=''1'' id=''BlackStar''>	Boost d'arme <tags=''34''g=''1'' id=''BlackStar''>	Potenzia armi <tags=''34''g=''1'' id=''BlackStar''>
NAME_469	Duplicator I	デュプリケータⅠ	复制器Ⅰ	拷貝器I	듀플리케이터I	Verdopplung I	Duplicador I	Duplicateur I	Guai doppi 1
NAME_470	Duplicator II	デュプリケータⅡ	复制器Ⅱ	拷貝器II	듀플리케이터II	Verdopplung II	Duplicador II	Duplicateur II	Guai doppi 2
NAME_471	Duplicator III	デュプリケータⅢ	复制器Ⅲ	拷貝器III	듀플리케이터III	Verdopplung III	Duplicador III	Duplicateur III	Guai doppi 3
NAME_472	Duplicator<tags=''34''g=''1'' id=''BlackStar''>	デュプリケータ★	复制器★	拷貝器★	듀플리케이터★	Verdopplung <tags=''34''g=''1'' id=''BlackStar''>	Duplicador <tags=''34''g=''1'' id=''BlackStar''>	Duplicateur <tags=''34''g=''1'' id=''BlackStar''>	Guai doppi <tags=''34''g=''1'' id=''BlackStar''>
NAME_473	Chandler I	チャンドラーⅠ	钱德勒Ⅰ	錢德勒I	챈들러I	Chandler I	Chandler I	Chandler I	Chandler 1
NAME_474	Chandler II	チャンドラーⅡ	钱德勒Ⅱ	錢德勒II	챈들러II	Chandler II	Chandler II	Chandler II	Chandler 2
NAME_475	Chandler III	チャンドラーⅢ	钱德勒Ⅲ	錢德勒III	챈들러III	Chandler III	Chandler III	Chandler III	Chandler 3
NAME_476	Chandler<tags=''34''g=''1'' id=''BlackStar''>	チャンドラー★	钱德勒★	錢德勒★	챈들러★	Chandler <tags=''34''g=''1'' id=''BlackStar''>	Chandler <tags=''34''g=''1'' id=''BlackStar''>	Chandler <tags=''34''g=''1'' id=''BlackStar''>	Chandler <tags=''34''g=''1'' id=''BlackStar''>
NAME_477	Pick-Me-Up I	ヒロえもんⅠ	捡宝A梦Ⅰ	拾衛門I	러키에몽I	Sammelwut I	Tónico I	Tonus I	Scoperta 1
NAME_478	Pick-Me-Up II	ヒロえもんⅡ	捡宝A梦Ⅱ	拾衛門II	러키에몽II	Sammelwut II	Tónico II	Tonus II	Scoperta 2
NAME_479	Pick-Me-Up III	ヒロえもんⅢ	捡宝A梦Ⅲ	拾衛門III	러키에몽III	Sammelwut III	Tónico III	Tonus III	Scoperta 3
NAME_480	Pick-Me-Up<tags=''34''g=''1'' id=''BlackStar''>	ヒロえもん★	捡宝A梦★	拾衛門★	러키에몽★	Sammelwut <tags=''34''g=''1'' id=''BlackStar''>	Tónico <tags=''34''g=''1'' id=''BlackStar''>	Tonus <tags=''34''g=''1'' id=''BlackStar''>	Scoperta <tags=''34''g=''1'' id=''BlackStar''>
