stflg	exsts	level	minorno	minorno_d	bunriid	aishou	kuda_id	seikaku	magcost	atkpower	actcounter	hp	maxhp	mp	maxmp	str	vit	tec	luck	skill0	skill1	skill2	skill3	skill4	skill5	skill6	skill7	skill8	skill9	skill10	skill11	skill12	skill13	skill14	skill15	memskilllevel0	memskilllevel1	memskillid0	memskillid1	setmotionno	keisyo_type	keisyo_form	getexp	getmoney	getmag	getchuusei	itemid0	itemid1	itemid2	itemid3	itempara0	itempara1	itempara2	itempara3	itemper0	itemper1	itemper2	itemper3	frid_area_r	enmy_area_r	kucyo	huumaID	level_sa	damage_per	talkskill	character	mskskill	boudbgn	attrinvtime	vice_val	weak_shild_count	weak_shild_config	atk_raito	s_wince	l_wince
1114112	0	25	172	0	0	172	12	0	0	20	100	354	354	207	207	17	8	11	8	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	59	10	11	34	35	0	0	1	1	0	0	20	20	0	0	0	0	0	0	-1	30	0	0	255	0	0	2400	0	0	100	138	207
1114112	0	46	173	0	0	173	16	0	0	20	100	300	300	378	378	17	20	20	15	403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	99	32	26	3	5	7	8	1	1	1	1	3	2	3	2	0	0	0	0	-1	30	0	0	255	0	0	2400	0	0	100	252	378
2417041424	0	52	174	0	0	174	3	0	0	7	100	2190	2190	660	660	25	32	19	18	151	51	394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1900	200	180	25	70	0	0	0	1	0	0	0	100	0	0	0	0	0	0	0	-1	30	0	0	255	0	0	2400	3	0	100	440	660
1114112	0	30	175	0	0	175	3	0	0	20	100	248	248	216	216	15	11	5	5	400	395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	10	10	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	-1	30	0	0	255	0	0	2400	0	0	100	144	216
2417041424	0	53	176	0	0	176	2	0	0	10	100	2400	2400	954	954	22	29	32	19	154	19	389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2200	400	200	28	32	0	0	0	1	0	0	0	100	0	0	0	0	0	0	0	-1	30	0	0	255	0	0	2400	3	0	100	636	954
1114112	0	30	177	0	0	177	2	0	0	20	100	300	300	1000	1000	10	10	15	10	133	114	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	10	10	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	10	0	-1	30	0	0	255	0	0	2400	0	0	100	668	1000
2417041424	0	55	178	0	0	178	5	0	0	20	100	3128	3128	828	828	40	30	22	17	153	4	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2500	650	250	36	71	0	0	0	1	0	0	0	100	0	0	0	0	0	0	0	-1	30	0	0	255	0	0	2400	3	0	100	552	828
1114112	0	30	179	0	0	179	1	0	0	20	100	300	300	1000	1000	10	10	30	40	131	402	403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	10	10	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	10	0	-1	30	0	0	255	0	0	2400	0	0	100	668	1000
1114112	0	53	180	0	0	180	2	0	0	20	100	1440	1440	846	846	18	22	27	13	447	400	405	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1942	150	230	30	72	0	0	0	1	0	0	0	100	0	0	0	0	0	0	0	-1	30	0	0	255	0	0	2400	0	0	100	564	846
1114112	0	50	181	0	0	181	2	0	0	20	100	701	701	270	270	24	27	10	8	152	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	-1	30	0	0	255	0	0	2400	0	0	100	180	270
1114112	0	35	182	0	0	182	4	0	0	20	100	123	123	393	393	12	7	10	1	397	152	389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	-1	30	0	0	255	0	0	2400	0	0	100	262	393
2148597776	0	21	183	0	0	183	3	0	0	10	100	2011	2011	198	198	18	14	10	3	131	424	504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	414	1000	31	26	7	36	0	0	1	1	0	0	100	100	0	0	0	0	0	0	-1	30	0	0	255	0	0	2400	3	0	100	132	198
1114112	0	23	184	0	0	184	6	0	0	20	100	661	661	216	216	13	10	14	8	401	400	430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	189	50	18	29	0	0	0	1	0	0	0	33	0	0	0	0	0	0	0	-1	30	0	0	255	0	0	2400	0	0	100	144	216
1114112	0	28	185	0	0	185	5	0	0	7	0	528	528	291	291	20	11	12	7	405	155	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177	194	52	26	28	0	0	0	1	0	0	0	100	0	0	0	0	0	0	0	-1	30	0	0	255	0	0	2400	0	0	100	125	175
1114112	0	30	186	0	0	186	12	0	0	20	100	400	400	234	234	18	8	12	11	488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	11	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	-1	30	0	0	255	0	0	2400	0	0	100	80	130
1114112	0	40	187	0	0	187	3	0	0	10	300	513	513	312	312	22	12	16	9	150	133	395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	560	1000	0	0	-1	30	0	0	255	0	0	2400	0	0	100	208	312
2420842496	0	7	188	0	0	188	0	0	0	20	0	284	284	1	1	1	23	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	26	0	0	0	1	0	0	0	100	0	0	0	0	0	0	0	-1	30	0	0	255	0	0	2400	0	0	100	9999	9999
2420842496	0	7	189	0	0	189	0	0	0	20	0	384	384	1	1	1	24	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	-1	30	0	0	255	0	0	2400	0	0	100	9999	9999
2420842496	0	23	190	0	0	190	0	0	0	20	0	775	775	1	1	1	38	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	-1	30	0	0	255	0	0	2400	0	0	100	9999	9999
2420842496	0	23	191	0	0	191	0	0	0	20	0	775	775	1	1	1	38	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	-1	30	0	0	255	0	0	2400	0	0	100	9999	9999
2420842496	0	23	192	0	0	192	0	0	0	20	0	775	775	1	1	1	38	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	-1	30	0	0	255	0	0	2400	0	0	100	9999	9999
2420842496	0	23	193	0	0	193	0	0	0	20	0	775	775	1	1	1	38	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	-1	30	0	0	255	0	0	2400	0	0	100	9999	9999
2420842496	0	23	194	0	0	194	0	0	0	20	0	521	521	1	1	1	38	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	-1	30	0	0	255	0	0	2400	0	0	100	9999	9999
2420842496	0	32	195	0	0	195	0	0	0	20	0	2019	2019	1	1	1	40	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	-1	30	0	0	255	0	0	2400	0	0	100	9999	9999
2420842496	0	34	196	0	0	196	0	0	0	20	0	2019	2019	1	1	1	40	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	-1	30	0	0	255	0	0	2400	0	0	100	9999	9999
2420842496	0	36	197	0	0	197	0	0	0	20	0	2118	2118	1	1	1	40	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	-1	30	0	0	255	0	0	2400	0	0	100	9999	9999
2420842496	0	38	198	0	0	198	0	0	0	20	0	521	521	1	1	1	40	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	-1	30	0	0	255	0	0	2400	0	0	100	9999	9999
2420842496	0	38	199	0	0	199	0	0	0	20	0	521	521	1	1	1	40	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	-1	30	0	0	255	0	0	2400	0	0	100	9999	9999
2420842496	0	38	200	0	0	200	0	0	0	20	0	521	521	1	1	1	40	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	-1	30	0	0	255	0	0	2400	0	0	100	9999	9999
2420842496	0	42	201	0	0	201	0	0	0	20	0	2163	2163	1	1	1	40	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	-1	30	0	0	255	0	0	2400	0	0	100	9999	9999
2420842496	0	42	202	0	0	202	0	0	0	20	0	2163	2163	1	1	1	40	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	-1	30	0	0	255	0	0	2400	0	0	100	9999	9999
2420842496	0	42	203	0	0	203	0	0	0	20	0	2163	2163	1	1	1	40	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	-1	30	0	0	255	0	0	2400	0	0	100	9999	9999
2420842496	0	42	204	0	0	204	0	0	0	20	0	2163	2163	1	1	1	40	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	-1	30	0	0	255	0	0	2400	0	0	100	9999	9999
2420842496	0	42	205	0	0	205	0	0	0	20	0	2163	2163	1	1	1	40	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	-1	30	0	0	255	0	0	2400	0	0	100	9999	9999
2420842496	0	42	206	0	0	206	0	0	0	20	0	621	621	1	1	1	40	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	-1	30	0	0	255	0	0	2400	0	0	100	9999	9999
2420842496	0	51	207	0	0	207	0	0	0	20	0	2433	2433	1	1	1	40	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	-1	30	0	0	255	0	0	2400	0	0	100	9999	9999
2420842496	0	51	208	0	0	208	0	0	0	20	0	2433	2433	1	1	1	40	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	-1	30	0	0	255	0	0	2400	0	0	100	9999	9999
2420842496	0	51	209	211	0	209	0	0	0	20	300	2433	2433	1	1	1	40	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	400	1000	0	0	-1	30	0	0	255	0	0	2400	0	0	100	9999	9999
2420842496	0	51	210	0	0	210	0	0	0	20	0	2433	2433	1	1	1	40	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	-1	30	0	0	255	0	0	2400	0	0	100	9999	9999
2420842496	0	23	211	0	0	211	0	0	0	20	0	175	175	1	1	1	38	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	-1	30	0	0	255	0	0	2400	0	0	100	9999	9999
2420842496	0	51	212	0	0	212	0	0	0	20	0	811	811	1	1	1	40	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	-1	30	0	0	255	0	0	2400	0	0	100	9999	9999
1114112	0	43	213	0	0	213	6	0	70	20	90	1128	1128	798	798	12	14	22	16	400	405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	247	222	48	30	2	0	0	0	1	0	0	0	100	0	0	0	0	0	0	0	-1	30	0	0	255	0	0	2400	0	0	100	155	205
0	1	49	214	0	0	214	5	0	100	20	100	689	689	264	264	26	23	8	11	151	403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	311	126	63	14	39	0	0	0	1	0	0	0	100	0	0	0	0	0	0	46	-1	30	0	0	255	0	0	2400	0	0	100	128	178
2148597760	0	54	215	0	0	215	1	0	104	20	90	942	942	342	342	36	17	17	11	4	385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	222	244	69	10	24	323	0	0	1	1	0	0	100	100	0	0	0	0	0	0	-1	30	0	0	255	0	0	2400	0	0	100	228	342
2148597760	0	54	216	0	0	216	1	0	104	20	90	628	628	342	342	34	15	15	9	4	385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	222	244	69	10	0	0	0	0	0	0	0	0	99	0	0	0	560	1000	0	0	-1	30	0	0	255	0	0	2400	0	0	100	228	342
1114112	0	25	217	0	0	217	12	0	0	20	100	354	354	207	207	17	8	11	8	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	59	30	11	436	0	0	0	1	0	0	0	100	0	0	0	0	0	0	0	-1	30	0	0	255	0	0	2400	0	0	100	77	127
1114112	0	25	218	0	0	218	12	0	0	20	100	354	354	207	207	17	8	11	8	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	59	30	11	1	3	0	0	1	1	0	0	20	5	0	0	0	0	0	0	-1	30	0	0	255	0	0	2400	0	0	100	77	127
1114112	0	46	219	0	0	219	16	0	0	20	100	555	555	378	378	17	12	20	15	403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	121	55	26	3	5	7	8	1	1	1	1	3	2	3	2	0	0	0	0	-1	30	0	0	255	0	0	2400	0	0	100	65	115
65536	1	40	220	0	0	220	2	0	56	20	100	513	513	720	720	14	12	20	13	154	18	391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	-1	30	0	0	255	0	0	2400	0	0	100	88	138
65536	1	36	221	0	0	221	7	0	24	7	90	506	506	552	552	15	15	14	11	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	-1	30	0	0	255	0	0	2400	0	0	100	88	138
65536	1	42	222	220	0	222	5	0	44	20	90	583	583	516	516	20	19	11	11	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	10	0	0	0	99	0	0	0	0	0	0	0	-1	30	0	0	255	0	0	2400	0	0	100	94	144
65536	1	60	223	0	0	223	3	0	80	10	0	756	756	768	768	27	17	21	14	150	0	395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	-1	30	0	0	255	0	0	2400	0	0	100	107	157
65536	1	63	224	0	0	224	6	0	70	20	90	697	697	1002	1002	17	18	26	21	400	405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	-1	30	0	0	255	0	0	2400	0	0	100	102	152
65536	1	61	225	0	0	225	7	0	58	10	90	680	680	870	870	22	17	21	20	402	154	401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	1	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	-1	30	0	0	255	0	0	2400	0	0	100	101	151
65536	1	77	226	0	0	226	5	0	10	7	180	803	803	1014	1014	25	25	23	23	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	1	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	-1	30	0	0	255	0	0	2400	0	0	100	110	160
65536	1	78	227	0	0	227	5	0	76	20	100	774	774	948	948	32	21	20	24	155	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	-1	30	0	0	255	0	0	2400	0	0	100	108	158
65536	1	80	228	0	0	228	6	2	96	10	100	859	859	1008	1008	25	31	22	21	81	393	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	-1	30	0	0	255	0	0	2400	0	0	100	114	164
270073856	0	41	229	211	0	229	4	0	82	10	100	544	544	375	375	15	15	21	9	116	131	399	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	-1	30	0	0	255	0	0	2400	0	0	100	182	282
1114112	0	28	230	0	0	230	2	0	56	20	100	390	390	288	288	11	9	17	10	154	18	391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	10	10	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	-1	30	0	0	255	0	0	2400	0	0	100	79	129
1114112	0	63	231	0	0	231	1	0	6	20	0	713	713	453	453	20	20	22	20	385	152	403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	-1	30	0	0	255	0	0	2400	0	0	100	103	153
1114112	0	74	232	0	0	232	6	0	84	7	100	511	511	336	336	23	10	20	8	400	397	406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	-1	30	0	0	255	0	0	2400	0	0	100	88	138
65536	1	30	233	0	0	233	12	0	0	20	300	400	400	234	234	18	8	12	11	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	2	14	0	0	0	0	0	0	0	0	99	0	0	0	100	0	0	0	-1	30	0	0	255	0	0	2400	0	0	100	80	130
0	1	46	234	0	0	234	3	0	92	20	100	571	571	450	450	12	14	26	13	394	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	278	118	57	14	31	5	6	65	1	1	1	1	15	10	5	15	0	0	11	24	-1	30	0	0	255	0	0	2400	0	0	100	93	143
0	1	50	235	0	0	235	2	0	100	20	300	701	701	270	270	24	27	10	8	152	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	322	128	64	14	7	8	12	0	1	1	1	0	7	5	3	0	560	300	4	16	-1	30	0	0	255	0	0	2400	0	0	100	103	153
0	1	58	236	0	0	236	6	0	116	20	100	626	626	558	558	17	12	32	16	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	418	148	78	10	67	70	72	73	1	1	1	1	10	5	3	1	0	0	11	56	-1	30	0	0	255	0	0	2400	0	0	100	97	147
65536	0	1	237	0	0	237	12	0	0	15	100	80	80	66	66	6	5	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	3	10	7	1	0	0	1	1	0	0	10	10	0	0	0	0	0	0	-1	30	0	0	255	0	0	2400	0	0	100	56	106
0	0	0	238	0	0	238	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	-1	30	0	0	255	0	0	2400	0	0	100	50	100
0	0	0	239	0	0	239	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	-1	30	0	0	255	0	0	2400	0	0	100	50	100
0	0	0	240	0	0	240	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	17	0	-1	30	0	0	255	0	0	2400	0	0	100	50	100
0	0	0	241	0	0	241	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	18	0	-1	30	0	0	255	0	0	2400	0	0	100	50	100
1114112	0	53	242	0	0	242	2	0	106	20	100	662	662	459	459	16	20	25	11	391	395	399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	8	0	-1	30	0	0	255	0	0	2400	0	0	100	100	150
1114112	0	58	243	0	0	243	6	0	116	20	100	626	626	558	558	18	12	32	17	401	403	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	11	0	-1	30	0	0	255	0	0	2400	0	0	100	97	147
1114112	0	44	244	0	0	244	5	0	88	5	100	565	565	288	288	23	15	13	12	4	153	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	-1	30	0	0	255	0	0	2400	0	0	100	92	142
0	0	0	245	0	0	245	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	-1	30	0	0	255	0	0	2400	0	0	100	0	0
0	0	0	246	0	0	246	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	-1	30	0	0	255	0	0	2400	0	0	100	0	0
0	0	0	247	0	0	247	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	-1	30	0	0	255	0	0	2400	0	0	100	0	0
0	0	0	248	0	0	248	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	-1	30	0	0	255	0	0	2400	0	0	100	0	0
0	0	0	249	0	0	249	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	-1	30	0	0	255	0	0	2400	0	0	100	0	0
0	0	0	250	0	0	250	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	-1	30	0	0	255	0	0	2400	0	0	100	0	0
0	0	0	251	0	0	251	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	-1	30	0	0	255	0	0	2400	0	0	100	0	0
0	0	0	252	0	0	252	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	-1	30	0	0	255	0	0	2400	0	0	100	0	0
0	0	0	253	0	0	253	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	-1	30	0	0	255	0	0	2400	0	0	100	0	0
0	0	0	254	0	0	254	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	-1	30	0	0	255	0	0	2400	0	0	100	0	0
0	0	0	255	0	0	255	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	-1	30	0	0	255	0	0	2400	0	0	100	0	0
0	0	0	256	0	0	256	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	-1	30	0	0	255	0	0	2400	0	0	100	0	0
2819620880	0	61	257	0	0	257	17	0	0	20	0	4128	4128	9999	9999	16	23	30	25	453	454	455	456	457	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	4800	2800	800	45	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	-1	30	0	0	255	0	0	2400	3	0	100	10	9999
