en	desc
Onmoraki	A Japanese monster that takes the\nform of a bird with the face of a man.\nIt produces a sickening chirp and\nspits a wicked flame.\n \nIts true identity is a corpse that hasn't\nhad a proper memorial service, and it\nis said to appear before monks who\nneglect their duties.
Gurulu	A demon that takes the shape of a\ngiant bird in Sri Lankan mythology.\n \nAlso known as \''Gurulu Yaksha.\''\nIt is believed to be a derivation\nof Garuda, the spirit bird of Indian\nmythology, which is in ideological\nopposition to its place in Sri Lankan\nmythology, in which it is interpreted\nas a demon.
292	292
293	293
294	294
Cleopatra	More specifically, Cleopatra VII. Her\nname means \''glory of the father\'' in\nGreek.\n \nShe is known as one of the greatest\nbeauties ever to live, having charmed\nmany with her musical voice and\nconversation skills. It is said that\nall of history would have unfolded\ndifferently had even her nose been\nlonger or shorter.
Rangda	A wicked witch and the symbol of evil\nin Balinese Hinduism. When women\nwho used magic held a grudge or\nwent down the path of evil, they\nbecame this dreadful creature.\n \nShe spreads plagues, causes natural\ndisasters, curses people, and even\nuses evil spirits to do her bidding.\nThe holy beast Barong that\nsymbolizes good is her eternal rival.\nEven if defeated, she will come back\nto life, and their battle will have no\nend.
Dakini	Hindu deities of passion and relations.\nThey are Kali's attendants.\n \nThey eat human flesh and gather\nat graveyards and crematories\neach night.\n \nTheir name means \''sky dancer,\''\nand they are said to dance\nthrough the sky with skulls as\nblood-filled cups in their hands.
Atropos	One of the three Moirae Sisters in\nGreek mythology. \n \nShe cuts the life threads of those\nwhose time has come.
Yakshini	Semi-divine beings in Hindu\nmythology.\n \nThough they were once worshiped\nby the Dravidians as goddesses of\nthe harvest, they became interpreted\nas demons with the spread of\nHinduism and the two clashing\nideologies. They are depicted as\nnaked women with voluptuous\nbodies.
Lachesis	One of the three Moirae Sisters in\nGreek mythology. \n \nShe is the apportioner, measuring the\nthread which determines each\nperson's life span.
Clotho	One of the three Moirae Sisters in\nGreek mythology. \n \nShe is the spinner of the threads of\nfate.
Manananggal	A witch whose lore originated\nin the Philippines.\n \nIt masquerades as a beautiful woman\nduring the day but transforms into a\nblood-sucking monster at night. It\nhas the ability to separate its upper\nand lower body, and can sprout bat\nwings from its back to fly in search of\nhumans to suck their blood. It is said\nthat the Manananggal preys on\nunborn fetuses in particular, using its\nproboscis-like tongue to open the\nwombs of pregnant women, wherein\nit will suck the fetus's blood, or\ndevour it outright.
Lamia	Half-woman, half-snake creatures that\nappear in Greek mythology and are\nsaid to reside in Libya.\n \nThey supposedly favor the blood of\nchildren and young men.\n \nOriginally a beautiful Libyan queen\nloved by Zeus, she was killed\nby the goddess Hera, who was\njealous of her children.\nIn her madness, she is said\nto have turned into a monster\nthat attacks and eats people.
Mermaid	Half-woman, half-fish, inhabitant of\nthe ocean. Males are called mermen.\n \nMermaids are regarded as ill omens\nby many fishermen, often foretelling\nsevere storms or poor catches.\nLegend says they use their voices\nto charm men, causing them to\ncrash their ships.
Leanan Sidhe	A beautiful fairy of Irish lore that\nyearns for the love of a human man.\n \nShe drains the life of her lovers in\nreturn for granting them artistic\ninspiration.
306	306
307	307
308	308
309	309
Ongyo-Ki	One of the four oni controlled by\nFujiwara no Chikata, who ruled Iga\nand Ise during the Heian Period.\n \nBy suppressing its aura, thereby\npreventing others from sensing its\npresence, it can effectively ambush\nits enemies. Oni have been said to act\nas liaisons between humans and gods,\nand the Fudoki holds many records of\nsuch exchanges in this region.
Shiki-Ouji	A powerful creature often summoned\nby Japanese sorcerers called\nonmyoji.\n \nThey are used both to hurt and to\nheal, but their true nature is said\nto be very violent.
Sui-Ki	One of the four oni controlled by\nFujiwara no Chikata, it can cause\nfloods with the swing of its arms.\n \nIn the Taiheiki, a brave courtier\nnamed Ki no Tomo-o expelled\nthe oni by sending them an elegantly\nphrased threat in poetic form.
Fuu-Ki	One of the four oni controlled by\nFujiwara no Chikata, it sends\nhurricanes to blow away its enemies.\n \nSome say that Fuu-Ki is the original\nninja.
Kin-Ki	One of the four oni controlled by\nFujiwara no Chikata, its body is so\nhard that no weapons can penetrate\nit.\n \nIt and its comrades fell into hell\nthrough holes that can still be found\nin Mie Prefecture, Japan (the\nmodern-day Iga Province).
Azumi	A water deity of the Azumi, a\nJapanese seafaring tribe. As such,\nit can freely control water.\n \nThe three gods born from Izanagi after\nhe returned from Yomi are said to be\nthe Azumi tribe's ancestors.
Ippon-Datara	A monster with one eye and one leg,\nsaid to live deep in the mountains of\nKumano, Japan.\n \nA single footprint measuring\n30 cm has been sighted in the\nsnowy mountains.
Daemon	A low-ranking class of spirits.\nWhile the name may conjure up\nfamiliar images of \''demons\'' due to\nChristianity's influence, daemons\nwere not strictly associated with good\nor evil and simply thought to be lesser\nsupernatural beings, sometimes\nacting as tutelary spirits that guided\nthe souls of men.\n \nWhat might be considered a demon\ntoday would've been called a\n\''cacodaemon\'' in ancient\nGreece—that is, an evil spirit.\nIn contrast, their benevolent\ncounterparts were known as\n\''agathodaemons.\''
Oni	A common demon in Japanese\nmythology. This terrifying and\npowerful creature is known to raid\nhuman villages for food, riches, and\nwomen.\n \nIt is characterized by red skin,\nhorns on its head, long claws,\nand sharp fangs.
Karasu Tengu	A member of the tengu race.\n \nThey do not have the long nose that\nusually represents the tengu, but, as\nthe name \''karasu\'' (crow) suggests,\nthey are said to have a sharp beak\nsimilar to that of a crow. They harbor\nan evil nature, seeking to corrupt\npeople by haunting them.
320	320
321	321
Hecatoncheires	Giants born from Uranus and Gaia in\nGreek mythology. The name means\n\''those with a hundred arms.\''\n \nDuring the war of the Titans, Zeus\nfreed them from the underworld to\nhelp him obtain victory.
Loa	A group of divinities worshiped in\nvoodoo religion.\n \nOf the many hidden entities\nmentioned in religious doctrines,\nthe ones that influence human\nactivities in the earthly realm\nare known by this name. It is said\nthat those aligned with shadow also\npossess powerful dark magic.
Rakshasa	Evil spirits that battle the gods in\nHindu lore. They also attack humans.\n \nTheir hideous appearance symbolizes\ntheir evil nature, but they can also\nchange shape to fool humans.\nThey are also said to feed on\nhuman corpses to encourage\nslander and distrust.
Turdak	An Indian deity that serves Yama, the\ngod of death. \n \nWhen Yama judges a dead soul to be\nguilty, Turdak acts as the executioner\nand drags that soul to hell.
Macabre	An evil spirit appearing in medieval\noratorios as the grim reaper. \n \nIt is truly Death itself, with the power\nto lead humans to their demise in an\ninstant. It is depicted as a skeleton\nwith a black cloak and a sickle to reap\nhuman souls in a single stroke. True\nto its name, it dances the feared\nDance of Death, a reminder that all\nworldly things must someday meet\ntheir end.
Gremlin	A mischievous sprite that enjoys\nwreaking havoc on machines and\ntools. It's said that during World War\nII, Gremlins often were found when\nexamining plane failures.\n \nThough rather troublesome\ncreatures, Gremlins have been\nknown to be quite useful at times\nand are even said to have helped\nBenjamin Franklin with his famous\nkite experiment.
328	328
329	329
Kaya-no-Hime	A goddess of grasses in Japanese\nmythology.\n \nThe name \''Kaya\'' refers to the grass\nthat was used to build traditional\ngrass-roof houses, highlighting its\nimportance to the people of ancient\nJapan.
Tsuchigumo	Monsters said to come from the\nbastardization of certain clans of\nJapan. The word carries the literal\nmeaning of \''dirt spider.\''\n \nThose who did not pledge allegiance\nto the Imperial Court were called this\nderogatory term because of their\nshort stature and spindly limbs.\nAs time passed, people may have\nmisinterpreted the name for a literal\nmeaning and made them into spiders,\nor perhaps the manifestations of\ngrudges of those who were\npersecuted by the Imperial Court.
Narcissus	A young man of Greek lore.\nHe rejected the nymph Echo, who\nfaded to a whisper out of despair.\n \nCursed by Nemesis, he fell in love\nwith his own reflection and wasted\naway, becoming the flower that now\nbears his name.
Hua Po	Tree spirits in Chinese mythology that\nare born when three or more people\nhang themselves from the same tree.\n \nThey take the form of a beautiful\nwoman in white clothing, however\nthey are much smaller in size than a\nhuman. They cannot talk, though they\ncan chirp like birds.
Koropokkur	Small human-like creatures that have\nkind, calm personalities.\n \nOnce coexisting with the Ainu people\nof Japan, there was a falling out at\nsome point, and they disappeared.
Sudama	Earth spirits in Japanese mythology.\nThey are born from ancient trees\nand boulders.\n \nThey are not evil but will transform\ninto humans or monsters to warn\npeople not to infiltrate their\nmountains.
Kodama	In Japanese mythology, they are the\nspirits of plants. They are born from\ntrees that live 100 years.\n \nIt was once thought that the echoes\nheard in valleys were actually from\nKodama replying.
Gogmagog	A giant believed to have lived on the\nisland of Britain in prehistoric times.\n \nHis body was so huge that he could\ndestroy a sailing ship with a swing\nof his arm. He repelled all who\ninvaded the island, but was defeated\nby Brutus of Troy.
338	338
339	339
340	340
Pisaca	A type of demon in Hindu mythology\nthat arises from the vices of men such\nas criminals, drunkards and\nadulterers.\n \nKnown to feast on the flesh of\ncorpses, it is said that it can possess\na human by entering through their\nmouth, where it will plague them\nuntil it is driven away through magic\nor medicine. It is also said that\nanyone who looks upon one directly\nis guaranteed to die within nine\nmonths.
Kumbhanda	Demons of Buddhist origin, known for\ndraining the life energy of humans.\n \nIt is said that they often change shape\nand take the form of a gourd. They\nstand three meters tall, with red hair\nand dark skin, and have the body of a\nhuman but the head of a white horse.\nThey once served Rudra, but\naccording to Buddhist scriptures,\nthey now follow Zouchouten of the\nFour Heavenly Kings.
Poltergeist	A mischievous spirit known for\nhaunting houses. The name is\nGerman in origin, and literally\nmeans \''noisy ghost.\''\n \nIt can do various things, from pulling\nharmless pranks like making loud\nnoises and moving objects through\nthe air, to dangerous, destructive\nacts, like starting fires and assaulting\npeople. Poltergeist incidents often\noccur in homes with children or\nteenagers, and one theory states\nthat the cause is a child's unstable\nmentality.
Obariyon	A \''piggyback monster\'' of Japan that\njumps on the backs of those who\nwalk on wooded paths at night.\n \nIts weight becomes progressively\nheavier to the point of being nearly\nunbearable, but it is said that it will\ntransform into gold coins if you can\ncarry it all the way back home.
Preta	Known as \''gaki\'' in Japanese, they\nare ghoulish demons of Buddhist lore.\n \nGreedy humans cast into the preta\nrealm become these. Their hunger is\nunrelenting and their suffering\ncontinues until they are reincarnated.
Kudlak	An evil vampire who fights Kresnik,\na proxy of God.\n \nIt is said that all bad things, including\ndisease, poor harvests, and bad luck,\nare all under Kudlak's purview.\nHe transforms into various animal\nforms to fight with Kresnik, and his\nother forms are always colored black.
347	347
348	348
349	349
Trumpeter	Angels that sound their trumpets to\nsignify the coming of the apocalypse\nordained in the Book of Revelation.\n \nIt is said that the trumpets bring\nplagues and disasters, turning the\nearth into a land of death and\nsuffering.
Mother Harlot	Reviled as the \''Whore of Babylon\'' in\nthe Book of Revelation.\n \nShe defies God from atop a\nscarlet-colored beast with seven\nheads and ten horns, and carries a\ngolden cup brimming with\nabominations and the filth of her\ndeeds.
Black Rider	One of the Four Horsemen of the\nApocalypse spoken of in the Book of\nRevelation.\n \nHe rides a black horse and carries\nscales, indicating the terrible famine\nhe is to bring. He has also been given\nthe authority to end the lives of those\nwho are suffering.
Red Rider	One of the Four Horsemen of the\nApocalypse spoken of in the Book of\nRevelation.\n \nHe rides a red horse and carries a\ngreatsword. It is said that he has the\npower to destroy peace and make\nmen slay one another.
White Rider	One of the Four Horsemen of the\nApocalypse spoken of in the Book\nof Revelation.\n \nHe rides a white horse and carries a\nbow. Wears a resplendent crown\nas a symbol of God's dominion over\nArmageddon, and promises to bring\ntotal victory.
Alice	A mysterious spirit that takes the form\nof a blonde girl. Despite her innocent\nappearance, she possesses\nimmeasurable magical strength.\n \nSome say she is the ghost of an\nEnglish girl who died a tragic death.\nOthers say she is merely an\napparition born from someone's\nimagination.
Hell Biker	A biker-turned-Fiend that claims to\ncome from Hell.\n \nArmed with an intense hatred of\nhimself and the world, his reliance\nsolely on his own power turned him\ninto this abominable figure.
Daisoujou	A monk who died while fasting for\nthe sake of humanity. Because of\nhis intense spiritual power, his body\ncontinues to exist without rotting.\n \nIt is said that on the day of salvation,\nhe will appear in front of humankind\nonce again.
Pale Rider	One of the Four Horsemen of the\nApocalypse spoken of in the Book\nof Revelation.\n \nHe rides upon a sickly pale horse\nand bears the name \''Death.\'' The\nembodiment of Hell itself follows\nbehind him, eager to claim his victims.\nFittingly, he has been given authority\nto mete out widespread death and\ndisease.
Matador	A master sportsman who entertains\nthe audience at the cost of his own\nperil; even one small slip-up can spell\ncertain death.\n \nIt is said that some of the men who\ndie in this cruel game remain in this\nworld as Fiends, bound by regret as\nwell as the thirst for the cheers and\nexcitement.
360	360
361	361
362	362
363	363
364	364
Tao	Once cherished as the Saint of\nBethel, Tao Isonokami was forced\nto watch helplessly as a close friend\nperished before her eyes.\nIt was then that the voice of a\nhigher being spoke unto her,\nawakening the goddess power within.\n \nEven after her divine transfiguration,\nshe appears to have retained her\nmemories. However, she has cast off\nher former personality, and no longer\nacts as she did as a human.
Yoko	Awoke as a goddess when the Tokyo\nConception took place, but was sealed\nin Shakan by the Creator, who did\nnot want to give up His throne.\n \nYoko Hiromine, whose power was\nunsealed by Lilith of the Qadištu,\nwas restored to her goddess form.\nThose who have awakened as\ngoddesses often struggle to retain\nmortal perspective and values. Yoko,\nhowever, remains relatively human in\nher perspective due to her time in a\nnormal human state while her powers\nwere sealed.
367	367
368	368
369	369
370	370
371	371
372	372
373	373
374	374
375	375
376	376
377	377
378	378
379	379
380	380
Hare of Inaba	Known in Japanese as \''Inaba no\nShirousagi,\'' it is a smart rabbit\nwritten about in the Kojiki, worshiped\nas a hare god.\n \nWanting to cross the sea from\nOki Island to the mainland, he had\nsharks line up in a row and\ncrossed on them, under the guise of\nhelping to count them. Once he\ncrossed and revealed that he was\njust using them as a bridge, the\nsharks skinned him. He was healed\nby a passing god.
382	382
383	383
384	384
Kinmamon	Highest god of Ryukyu Shinto. He hails\nfrom the eternal kingdom Nirai Kanai,\nand protects the Ryukyu Islands.\n \nThere is a Yin and a Yang duality\nto this deity, with Kiraikanaino\nKinmamon coming from the sky\nand Ohokakerakuno Kinmamon\nfrom the sea. He brings gifts of\nwisdom, and appears before\npeople through women.
Onyankopon	A sky god of the Ashanti people and\nother tribes in West Africa. One of the\naliases of the supreme god Nyame,\nsaid to mean \''the all-knowing and\nall-seeing.\''\n \nThe god of spiders who created all\nthings, he is said to be the god who\nimparts joy and motivation to live,\nand the one people look to in times\nof hardship. At first, he lived near\nhumans, but when they struck the\nroots of a yam with a pestle, he\nmigrated to the sky. Although far\nremoved from humans, he is not\nconsidered unapproachable.
Amabie	A Japanese yokai said to have\nappeared in the Higo Province during\nthe Edo period. One day, it was\nspotted as a glowing object in the sea,\nand made a prophecy to those who\ninvestigated it. The prophecy was that\nfor the next six years, there would be\na bountiful harvest, but also an\nepidemic of disease. Once that time\ncame, it said, those who fell ill should\nbe shown a drawing of Amabie as\nsoon as possible to ward off the\nsickness. Similar rumors were\nrecorded around this time for\namabiko, jinjahime, and kudan.
388	388
389	389
390	390
Lilith	Said to have been Adam's first wife.\nRefusing to obey him, she left Eden\nand became a demon of the night.\n \nThough there are several theories\nregarding her disobedience, she is\noften regarded as a symbol of\ninfidelity. Some theories suggest she\nwas originally the mother goddess\nof Babylonia. In the Zohar, a Jewish\nspiritual text, she is listed as\nthe first of four female demons;\nseducer of men, killer of infants, and\nfirst consort of Samael.
Agrat	Agrat bat Mahlat. One of the four\nfemale demons in the Zohar, a\nspiritual text of Jewish mystical\nthought.\n \nHer name means \''Agrat, daughter\nof Mahlat\'': said to be the child of\nMahlat, daughter of Ishmael, who\nhad a child with a desert demon\nnamed Igrathiel. A queen of demons,\nshe is called \''the demon who dances\non the roof\'' and is said to wander\nthe air with a horde of messengers\nof destruction on Wednesday and\nSabbath eve. It is also said that men\nsometimes begged Agrat for help,\nseeking for her to share the night\nwith them.
Naamah	One of the four female demons in\nthe Zohar, a spiritual text of Jewish\nmystical thought. Her name means\n\''pleasure\'' in Hebrew.\n \nShe is the most carnal of the four\ndemons, and specializes in seduction.\nShe is said to have intercourse with\nhuman men in their dreams and to\ngive birth to numerous evil spirits,\nalmost solely driven by her own\ndesires. Her beauty bewitches even\nangels, and she birthed the demon\nking Asmodeus with an angel named\nShomron. It is believed she was\noriginally a human female, sister of\nTubal-cain (a descendant of the Old\nTestament's Cain), and only later was\nshe interpreted as a demon.
Eisheth	Eisheth Zenunim. One of the four\nfemale demons in the Zohar, a\nspiritual text of Jewish mystical\nthought.\n \nSaid to be a princess of the Qlippoth,\na concept of evil power in the same\nschool of thought, she is the\nembodiment of sin; seducing many\nhumans and leading them to their\ndestruction. It is said that when\npeople abuse words with mystical\npower, those words are taken away\nby the devil to create an evil world\nof arrogance and vanity. From this\nworld, Eisheth appears to terrorize\nhumanity.
395	395
396	396
397	397
398	398
399	399
Brimstone Star	400
Cocytus Star	401
Morning Star	402
Lahmu's Tentacle	403
Tehom	404
405	405
406	406
407	407
408	408
409	409
410	410
411	411
412	412
413	413
414	414
415	415
416	416
417	417
418	418
419	419
420	420
421	421
422	422
423	423
424	424
425	425
426	426
427	427
428	428
429	429
430	430
431	431
432	432
433	433
434	434
435	435
436	436
437	437
438	438
439	439
440	440
441	A god that appears in Babylonian\nmythology.\n \nBorn from Apsu and Tiamat, he and\nhis sister, Lahamu, gave birth to\nAnshar and Kishar. Lahmu is at times\ndepicted as a large serpent but has\nalso been illustrated as a man wearing\na red sash with six curls in his hair.\nRegardless, he is always shown\nalongside Lahamu, and it is thought\nthat together they represent the silt in\nthe sea where Apsu's fresh water\nand Tiamat's sea water mix.
442	442
443	443
444	444
445	445
446	446
447	447
448	448
449	449
450	450
451	451
452	452
453	453
454	454
455	455
Dragon Head	456
Goat Head	457
Camel Head	458
459	459
460	460
461	461
462	462
463	463
464	464
Shohei Yakumo	A man who eradicates demons for\nthe sake of humanity's spiritual\nindependence. Curiously, he happens\nto operate alongside one such demon:\na goddess named Nuwa.
Yuzuru Atsuta	466
Ichiro Dazai	467
468	468
469	469
470	470
471	471
472	472
473	473
474	474
475	475
476	476
477	477
478	478
479	479
480	480
481	481
482	482
483	483
484	484
485	485
Lilith's Shadow	486
Agrat's Shadow	487
Eisheth's Shadow	488
Naamah's Shadow	489
Depraved Wing	490
Depraved Arm	491
Thunder Bit	492
Tsukuyomi	493
Lucifer	494
Demi-fiend	495
Tiamat	496
497	497
498	498
499	499
500	500
501	501
Tao	502
Aogami	503
Aogami	504
Yuzuru	505
Ichiro	506
Miyazu	507
Sahori	508
Hayataro	509
Koshimizu	510
Abdiel	511
Yakumo	512
Nuwa	513
Khonsu	514
Goko	515
Sophia	516
Fionn	517
Gustave	518
Aogami	519
Miman	A goddess that appears in Chinese\nmythology.\n \nRecognized as one of three\nsovereigns, she is said to have the\nhead of a human and body of a\nserpent. As a demigod, she is also\nknown to be responsible for the\ncreation of humanity, having\ncreated humans from mud.\n \nShe assumed the form of a Nahobino\nafter fusing with the bearer of her\nKnowledge, Shohei Yakumo.
Aogami	521
522	522
523	523
524	524
525	A high-ranking angel wholly devoted\nto carrying out God's will. The name\nAbdiel carries the meaning of \''slave\nto God,\'' which supposedly originates\nfrom the Arabic word for \''slave.\''\n \nOf all the angels who followed Lucifer,\nAbdiel was the only one to reject the\ntemptation to rebel against God, and\ninstead received God's praises for\nreturning to His side.\n \nAbdiel assumed her forbidden\nNahobino form after fusing with\nIchiro Dazai, proving just how far\nshe would go to protect God's earthly\nand spiritual order.
526	526
527	527
528	A god that appears in Japanese\nlegend, believed to be the deification\nof the moon and the ruler of the night.\n \nAccording to the Kojiki and Nihon\nShoki, he was born from Izanagi, and\nis younger brother to Amaterasu as\nwell as older brother to Susano-o.\n \nUpon fusing with Yuzuru Atsuta\nand reassimilating his lost Knowledge,\nhe thus assumed his original\nNahobino form.
Lucifer	The Lord of Chaos who leads the\nfallen angels and is equated with\nSatan, according to Christian\ntraditions.\n \nHis name holds the meaning of\n\''one who brings light,\'' indicating\nthat he was once the most beautiful\nof the archangels. However, it is said\nthat he rebelled against the almighty\nCreator and chose to become\na fallen angel.\n \nAfter defeating the Creator during\nArmageddon, he ended up not\nassuming the Throne of Creation, and\ninstead transcended to a higher plane\nof existence.
Tsukuyomi	530
531	A star of flames created by Lucifer.\n \nIn Milton's \''Paradise Lost,\'' the former\nangel is shown burning with passion,\nswearing to continue his rebellion,\neven after his defeat. Those who are\nhit with this falling star are said to be\nburned by his fiery will.
532	A star of ice created by Lucifer.\n \nIn Dante's \''Divine Comedy,\''\nthe former angel is shown buried\nin the frozen Cocytus, deep within\nthe darkest depths of the underworld.\nThose who are hit with this falling star\nare said to be frozen even long\nafter death.
533	A star of light created by Lucifer.\n \nLucifer himself is also known as the\n\''Morning Star,\'' and it is this very star\nthat represents both his rebellion and\nhis fall from the heavens. Though it\nbrought great destruction, Lucifer\nwould nevertheless emerge as the\nvictor in the new world, or so the\nlegend says.
534	534
535	535
Demi-fiend	Once an ordinary high school student,\nnow the bane of God's creation. On\nthe whim of a certain blond-haired\nchild, he was made to survive the\nConception, but at the cost of a\ngruesome transformation. After\nemerging from the Shinjuku Medical\nCenter with the body of a demon, he\nbecame the Demi-fiend of legend, as\nprophesied in the Scripture of Miroku.
537	537
538	538
539	539
540	540
541	541
542	542
543	543
544	544
545	545
546	546
547	547
548	548
549	549
Yoko	550
551	551
552	552
553	553
554	554
555	555
556	556
557	557
558	558
559	559
560	560
561	561
562	562
563	563
564	564
565	Primordial goddess of Babylonian\nmythology. Often represented as a\ndragon with a female torso and\na serpentine body, but some\naccounts describe her with the\nfeatures of a goat or a camel.\n \nA being deified by the sea, she\nis said to have given birth to\nnumerous gods with her husband\nApsu, a giant freshwater god.\nWhen war with the gods eventually\nbroke out, she created eleven\nmonsters to fight, but was slain\nby Marduk, who fought on behalf\nof the other gods. When she\ndied, her body was torn apart,\nhalf of her becoming heaven and\nthe other half becoming earth.\nBy this, her defeat became the\nfoundation of the mortal world's\ncreation.
566	566
567	567
568	568
569	569
570	570
571	571
572	572
573	573
574	574
575	575
576	576
577	577
578	A student at Jouin High School in\nTokyo, who volunteered to cooperate\nwith the Bethel Japanese branch.\nAwakened by Mastema's words to\nthe Creator's mission of preservation,\nhe and Abdiel stand together to hunt\ndown Nahobino.
579	579
580	580
581	581
582	582
583	583
584	584
585	585
586	586
587	587
588	588
589	589
590	590
591	591
592	592
593	593
594	594
595	595
596	596
597	The state of chaos before the birth\nof order, described in Genesis 1:2.\nIts name means \''the deep\'' in Hebrew.\n \nThere is a theory that the process\nby which God divided heaven and\nearth into two is related to the\nprocess by which Marduk divided\nTiamat's body into two parts to create\nthe world in Babylonian mythology.
598	598
599	599
600	600
Male Student	A student whose peaceful days\nattending Jouin High School in Tokyo\nwere all but shattered after he is\ndragged into an unknown world.\nHowever, upon fusing with a\nmysterious entity, he obtained the\npower to combat demons, ensuring\nhis chance at survival.
Female Student	A student whose peaceful days\nattending Jouin High School in Tokyo\nwere all but shattered after he is\ndragged into an unknown world. But\nupon fusing with Aogami, he\ntransformed into a Nahobino: a\npowerful being that can take on any\ndemon.
Teacher	A student whose peaceful days\nattending Jouin High School in Tokyo\nwere all but shattered after being\nthrust helplessly into Da'at. But upon\nfusing with Aogami, a Proto-fiend\nfrom Bethel, he transformed into a\nNahobino: a powerful being that can\ntake on any demon.
Jouin Student	A student whose peaceful days\nattending Jouin High School in Tokyo\nwere all but shattered after being\nthrust helplessly into the netherworld.\nUpon fusing with Aogami, a Proto-\nfiend from Bethel, he transformed\ninto a Nahobino: a powerful being\nthat can take on any demon.
Station Attendant	A boy who attends Jouin High\nSchool in Tokyo. He merged with\nthe Proto-fiend Aogami and became\na Nahobino, but lost Aogami through\na scheme devised by Lilith. After\nthat, he merged with Tsukuyomi\nand gained newfound power.
Police Officer	A boy who attends Jouin High School\nin Tokyo and became a Nahobino\nafter merging with a Proto-fiend.\nAfter having lost Aogami, he joined\nwith Tsukuyomi, but in a moment\nof crisis was reunited with his\nold partner.
JSDF Official	607
Researcher	608
Male Researcher	609
Female Researcher	610
Worker	611
Female Worker	612
Man	613
Woman	614
Angel	615
Angels	616
Demon	617
Demons	618
Fairy	619
Fairies	620
Man's Voice	621
Lively Girl	622
Young Man	623
Docile Girl	624
Voice	625
Suspicious Man	626
Captivating Woman	627
Mysterious Voice	628
Mysterious Woman	629
Mysterious Woman's Voice	630
Goddess	631
Tao	632
Tao	633
Dignified Angel	634
Patrolling Angel	635
Other Angel	636
TV Station Crew	637
Woman's Voice	638
Man in Suit	639
Frightened Man	640
Man Wearing Mask	641
Woman in Suit	642
Distressed Man	643
Male Student A	644
Male Student B	645
Male Student C	646
Male Student D	647
Female Student A	648
Female Student B	649
Female Student C	650
Mummy-like Demon	651
Student with Afro	652
Traffic Officer	653
Casual Office Worker	654
Busy Woman	655
Woman with Glasses	656
Long-haired Man	657
Bethel JSDF Official	658
JSDF Special Agent	659
Occult Lover	660
Carefree Office Worker	661
Athletic Man	662
Famous Pundit	663
Lost Demon	664
Other Female Student	665
Nearby Resident	666
Elderly Resident	667
Old-School Japanese Man	668
Jouin High Student	669
Middle-Aged Officer	670
Researcher A	671
Researcher B	672
Researcher C	673
Professor	674
White Horseman	675
Black Horseman	676
Red Horseman	677
Pale Horseman	678
Intimidating Voice	679
Zeus's Voice	680
Angel on Guard	681
Demon on Left	682
Demon in Middle	683
Demon on Right	684
Noble Voice	685
Preta Leader	686
Preta Right Hand	687
Wandering Preta	688
Apsaras Believer	689
Demon in Kimono	690
Familiar Voice	691
Former Team Member	692
Head Bully	693
Bully	694
Man in Knit Hat	695
Lady in Apron	696
Young Girl	697
Poised Man	698
Mrs. Halphas	699
Halphas Jr.	700
Mrs. Halphas & Jr.	701
Isis's Voice	702
Archangel	703
Frantic Woman	704
Koshimizu	705
Bird Demon	706
Female Demon	707
Boss Demon	708
Lackey Demon	709
Clumsy Pixie	710
Irritable Pixie	711
Elder Agathion	712
Middle Agathion	713
Young Agathion	714
Group of Demons	715
Perky Demon	716
Intense Demon	717
Bouncy Demon	718
Earth Demon	719
Fire Demon	720
Water Demon	721
Wind Demon	722
Right-Hand Demon	723
Solemn Voice	724
Teddy Bear Demon	725
Dog Demon	726
Mysterious Voice	727
Demon's Voice	728
Elderly Demon	729
Spider-Legged Demon	730
Head Researcher	731
Mysterious Girl	732
Agrat's Voice	733
734	734
735	735
736	736
737	737
738	738
739	739
740	740
741	741
742	742
743	743
744	744
745	745
746	746
747	747
748	748
749	749
750	750
751	751
752	752
753	753
754	754
755	755
756	756
757	757
758	758
759	759
760	760
761	Apparition of the demoness Lilith,\nsummoned by Samael. In Jewish\nmysticism, the four demons Lilith,\nNaamah, Eisheth, and Agrat are\nconsidered to be Samael's\npersonal companions.
762	Apparition of the demoness Agrat,\nsummoned by Samael. In Jewish\nmysticism, the four demons Lilith,\nNaamah, Eisheth, and Agrat are\nconsidered to be Samael's\npersonal companions.
763	763
764	Apparition of the demoness Eisheth,\nsummoned by Samael. In Jewish\nmysticism, the four demons Lilith,\nNaamah, Eisheth, and Agrat are\nconsidered to be Samael's\npersonal companions.
765	765
766	Apparition of the demoness Naamah,\nsummoned by Samael. In Jewish\nmysticism, the four demons Lilith,\nNaamah, Eisheth, and Agrat are\nconsidered to be Samael's\npersonal companions.
767	767
768	768
769	769
770	770
771	771
772	772
773	773
774	774
775	775
776	776
777	777
778	778
779	779
780	780
781	781
782	782
783	783
784	784
785	785
786	786
787	787
788	788
789	789
790	790
791	791
792	792
793	793
794	794
795	795
796	796
797	797
798	798
799	799
800	800
801	801
802	802
803	803
804	804
805	805
806	806
807	807
808	808
809	809
810	810
811	811
812	812
813	813
814	814
815	815
816	816
817	817
818	818
819	819
820	820
821	821
822	822
823	823
824	824
825	825
826	826
827	827
828	828
829	829
830	830
831	831
832	832
833	833
834	834
835	835
836	836
837	837
838	838
839	839
840	840
841	841
842	842
843	843
844	844
845	845
846	846
847	847
848	848
849	849
850	850
851	851
852	852
853	853
854	854
855	855
856	856
857	857
858	858
859	859
860	860
861	861
862	862
863	863
864	864
865	865
866	866
867	867
868	868
869	869
870	870
871	871
872	872
873	873
874	874
875	875
876	876
877	877
878	878
