flags	party_item	party_item_num	id1	id2	id3	id4	id5	major	minor	sound	shuffleLevel
0	0	0	166	166	166	209	209	0	0	0	32
0	0	0	209	209	209	0	0	0	0	0	32
0	0	0	209	72	0	0	0	0	0	0	32
0	0	0	209	172	0	0	0	0	0	0	33
0	0	0	209	75	0	0	0	0	0	0	33
0	0	0	209	181	0	0	0	0	0	0	34
0	0	0	166	172	209	0	0	0	0	0	34
0	0	0	13	0	0	0	0	0	0	0	0
0	0	0	13	0	0	0	0	0	0	0	0
0	0	0	13	0	0	0	0	0	0	0	0
0	0	0	113	0	0	0	0	0	0	0	45
0	0	0	12	12	0	0	0	0	0	0	45
0	0	0	113	113	0	0	0	0	0	0	45
0	0	0	13	0	0	0	0	0	0	0	45
0	0	0	13	0	0	0	0	0	0	0	45
0	0	0	113	12	12	0	0	0	0	0	45
0	0	0	13	0	0	0	0	0	0	0	45
0	0	0	13	0	0	0	0	0	0	0	45
0	0	0	29	29	0	0	0	0	0	0	45
0	0	0	130	0	0	0	0	0	0	0	45
0	0	0	29	29	29	0	0	0	0	0	45
0	0	0	12	29	0	0	0	0	0	0	45
0	0	0	29	29	113	0	0	0	0	0	45
0	0	0	13	0	0	0	0	0	0	0	45
0	0	0	130	123	127	0	0	0	0	0	45
0	0	0	13	0	0	0	0	0	0	0	45
0	0	0	13	0	0	0	0	0	0	0	45
0	0	0	113	12	29	0	0	0	0	0	45
0	0	0	450	0	0	0	0	0	0	0	46
0	0	0	451	0	0	0	0	0	0	0	46
0	0	0	210	0	0	0	0	0	0	0	42
0	0	0	210	0	0	0	0	0	0	0	45
0	0	0	210	210	210	0	0	0	0	0	42
0	0	0	13	0	0	0	0	0	0	0	45
0	0	0	132	132	210	0	0	0	0	0	42
0	0	0	210	164	164	0	0	0	0	0	43
0	0	0	210	38	38	0	0	0	0	0	44
0	0	0	210	157	0	0	0	0	0	0	45
0	0	0	132	132	132	210	210	0	0	0	42
0	0	0	210	210	164	164	0	0	0	0	43
0	0	0	13	0	0	0	0	0	0	0	44
0	0	0	13	0	0	0	0	0	0	0	45
0	0	0	13	0	0	0	0	0	0	0	0
0	0	0	13	0	0	0	0	0	0	0	0
0	0	0	13	0	0	0	0	0	0	0	0
0	0	0	13	0	0	0	0	0	0	0	0
