m_SkillID	m_NameLabel	m_InfoLabel	m_Category	m_SkIcon	m_EncodeNeedValue	m_SkType	m_SkArea	m_SkAction	m_SkAttr	m_SkDammage	m_HitRatio	m_TargetType	m_TargetMin	m_TargetMax	m_TargetRule	m_LifeType	m_LifeValue	m_MapIsUse_Field	m_MapIsUse_Dungeon	m_MapIsUse_Ringo	m_MapIsUse_AccessMap	m_CostType	m_CostValue	m_HpRefParam	m_HpRefValue	m_MpRefParam	m_MpRefValue	m_SkillEffID00	m_SkillEffID01	m_SkillEffID02	m_SkillEffID03	m_SkillEffID04	m_EffIdx00	m_EffIdx01	m_EffIdx02	m_EffIdx03	m_EffIdx04	m_InheritCategory	m_SkillValue	m_DrawingCoefficient	m_TextLabel	m_ParamSkillID	m_ChangeFlag	m_SortID	m_IsAssist	m_Flag	m_DemoID	m_ScreenEffectR	m_ScreenEffectG	m_ScreenEffectB	m_ScreenEffectA
1307	SKILLNAME_COM_307	SKILLINFO_COM_307	1	12	100	2	3	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2007	0	0	0	0	256	0	0	0	0	0	50	0.35	None	0	1	1208	0	0	0	0	0	0	0
1308	SKILLNAME_COM_308	SKILLINFO_COM_308	1	12	120	2	3	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2008	0	0	0	0	257	0	0	0	0	0	20	0.2	None	0	1	1209	0	0	0	0	0	0	0
1309	SKILLNAME_COM_309	SKILLINFO_COM_309	1	12	100	2	3	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2009	0	0	0	0	258	0	0	0	0	0	50	0.35	None	0	1	1210	0	0	0	0	0	0	0
1310	SKILLNAME_COM_310	SKILLINFO_COM_310	1	12	120	2	3	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2010	0	0	0	0	259	0	0	0	0	0	20	0.2	None	0	1	1211	0	0	0	0	0	0	0
1311	SKILLNAME_COM_311	SKILLINFO_COM_311	1	12	100	2	3	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2011	0	0	0	0	260	0	0	0	0	0	50	0.35	None	0	1	1212	0	0	0	0	0	0	0
1312	SKILLNAME_COM_312	SKILLINFO_COM_312	1	12	120	2	3	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2012	0	0	0	0	261	0	0	0	0	0	20	0.2	None	0	1	1213	0	0	0	0	0	0	0
1313	SKILLNAME_COM_313	SKILLINFO_COM_313	1	12	100	2	3	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2013	0	0	0	0	262	0	0	0	0	0	50	0.35	None	0	1	1214	0	0	0	0	0	0	0
1314	SKILLNAME_COM_314	SKILLINFO_COM_314	1	12	90	2	3	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2020	0	0	0	0	263	0	0	0	0	0	10	0.1	None	0	1	1215	0	0	0	0	0	0	0
1315	SKILLNAME_COM_315	SKILLINFO_COM_315	1	12	100	2	3	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2021	0	0	0	0	264	0	0	0	0	0	55	0.37	None	0	1	1216	0	0	0	0	0	0	0
1316	SKILLNAME_COM_316	SKILLINFO_COM_316	1	12	90	2	3	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2022	0	0	0	0	265	0	0	0	0	0	10	0.1	None	0	1	1217	0	0	0	0	0	0	0
1317	SKILLNAME_COM_317	SKILLINFO_COM_317	1	12	100	2	3	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2023	0	0	0	0	266	0	0	0	0	0	55	0.37	None	0	1	1218	0	0	0	0	0	0	0
1318	SKILLNAME_COM_318	SKILLINFO_COM_318	1	12	90	2	3	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2024	0	0	0	0	267	0	0	0	0	0	10	0.1	None	0	1	1219	0	0	0	0	0	0	0
1319	SKILLNAME_COM_319	SKILLINFO_COM_319	1	12	100	2	3	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2025	0	0	0	0	268	0	0	0	0	0	55	0.37	None	0	1	1220	0	0	0	0	0	0	0
1320	SKILLNAME_COM_320	SKILLINFO_COM_320	1	12	90	2	3	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2026	0	0	0	0	269	0	0	0	0	0	10	0.1	None	0	1	1221	0	0	0	0	0	0	0
1321	SKILLNAME_COM_321	SKILLINFO_COM_321	1	12	100	2	3	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2027	0	0	0	0	270	0	0	0	0	0	55	0.37	None	0	1	1222	0	0	0	0	0	0	0
1322	SKILLNAME_COM_322	SKILLINFO_COM_322	1	12	90	2	3	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2028	0	0	0	0	271	0	0	0	0	0	10	0.1	None	0	1	1223	0	0	0	0	0	0	0
1323	SKILLNAME_COM_323	SKILLINFO_COM_323	1	12	100	2	3	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2029	0	0	0	0	272	0	0	0	0	0	55	0.37	None	0	1	1224	0	0	0	0	0	0	0
1324	SKILLNAME_COM_324	SKILLINFO_COM_324	1	12	90	2	3	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2030	0	0	0	0	273	0	0	0	0	0	10	0.1	None	0	1	1225	0	0	0	0	0	0	0
1325	SKILLNAME_COM_325	SKILLINFO_COM_325	1	12	100	2	3	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2031	0	0	0	0	274	0	0	0	0	0	55	0.37	None	0	1	1226	0	0	0	0	0	0	0
1326	SKILLNAME_COM_326	SKILLINFO_COM_326	1	12	100	2	3	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2032	0	0	0	0	275	0	0	0	0	0	200	0.6	None	0	1	1227	0	0	0	0	0	0	0
1340	SKILLNAME_COM_340	SKILLINFO_COM_340	1	12	120	2	3	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2040	0	0	0	0	277	0	0	0	0	0	22	0.22	None	0	1	1241	0	0	0	0	0	0	0
1341	SKILLNAME_COM_341	SKILLINFO_COM_341	1	12	80	2	3	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2041	0	0	0	0	278	0	0	0	0	0	20	0.2	None	0	1	1242	0	0	0	0	0	0	0
1342	SKILLNAME_COM_342	SKILLINFO_COM_342	1	12	100	2	3	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2042	0	0	0	0	279	0	0	0	0	0	50	0.35	None	0	1	1243	0	0	0	0	0	0	0
1343	SKILLNAME_COM_343	SKILLINFO_COM_343	1	12	100	2	3	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2043	0	0	0	0	280	0	0	0	0	0	50	0.35	None	0	1	1244	0	0	0	0	0	0	0
1347	SKILLNAME_COM_347	SKILLINFO_COM_347	1	12	100	2	3	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2049	0	0	0	0	286	0	0	0	0	0	40	0.3	None	0	1	1248	0	0	0	0	0	0	0
1349	SKILLNAME_COM_349	SKILLINFO_COM_349	1	12	100	2	3	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2050	0	0	0	0	287	0	0	0	0	0	22	0.22	None	0	1	1250	0	0	0	0	0	0	0
1350	SKILLNAME_COM_350	SKILLINFO_COM_350	1	12	100	2	3	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2051	0	0	0	0	288	0	0	0	0	0	22	0.22	None	0	1	1251	0	0	0	0	0	0	0
1351	SKILLNAME_COM_351	SKILLINFO_COM_351	1	12	100	2	3	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2052	0	0	0	0	289	0	0	0	0	0	22	0.22	None	0	1	1252	0	0	0	0	0	0	0
1352	SKILLNAME_COM_352	SKILLINFO_COM_352	1	12	100	2	3	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2053	0	0	0	0	290	0	0	0	0	0	100	0.4	None	0	1	1253	0	0	0	0	0	0	0
1353	SKILLNAME_COM_353	SKILLINFO_COM_353	1	12	100	2	3	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2054	0	0	0	0	291	0	0	0	0	0	100	0.4	None	0	1	1254	0	0	0	0	0	0	0
1354	SKILLNAME_COM_354	SKILLINFO_COM_354	1	12	100	2	3	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2055	0	0	0	0	292	0	0	0	0	0	100	0.4	None	0	1	1255	0	0	0	0	0	0	0
1355	SKILLNAME_COM_355	SKILLINFO_COM_355	1	12	150	2	3	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2060	0	0	0	0	293	0	0	0	0	0	20	0.2	None	0	1	1256	0	0	0	0	0	0	0
1356	SKILLNAME_COM_356	SKILLINFO_COM_356	1	12	100	2	3	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2061	0	0	0	0	294	0	0	0	0	0	40	0.3	None	0	1	1257	0	0	0	0	0	0	0
1357	SKILLNAME_COM_357	SKILLINFO_COM_357	1	12	100	2	3	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2062	0	0	0	0	295	0	0	0	0	0	100	0.4	None	0	1	1258	0	0	0	0	0	0	0
1358	SKILLNAME_COM_358	SKILLINFO_COM_358	1	12	150	2	3	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2063	0	0	0	0	296	0	0	0	0	0	20	0.2	None	0	1	1259	0	0	0	0	0	0	0
1359	SKILLNAME_COM_359	SKILLINFO_COM_359	1	12	100	2	3	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2064	0	0	0	0	297	0	0	0	0	0	40	0.3	None	0	1	1260	0	0	0	0	0	0	0
1360	SKILLNAME_COM_360	SKILLINFO_COM_360	1	12	100	2	3	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2065	0	0	0	0	298	0	0	0	0	0	100	0.4	None	0	1	1261	0	0	0	0	0	0	0
1361	SKILLNAME_COM_361	SKILLINFO_COM_361	1	12	150	2	3	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2070	0	0	0	0	299	0	0	0	0	0	10	0.1	None	0	1	1262	0	0	0	0	0	0	0
1362	SKILLNAME_COM_362	SKILLINFO_COM_362	1	12	100	2	3	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2071	0	0	0	0	300	0	0	0	0	0	40	0.3	None	0	1	1263	0	0	0	0	0	0	0
1363	SKILLNAME_COM_363	SKILLINFO_COM_363	1	12	100	2	3	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2072	0	0	0	0	301	0	0	0	0	0	100	0.4	None	0	1	1264	0	0	0	0	0	0	0
1364	SKILLNAME_COM_364	SKILLINFO_COM_364	1	12	100	2	3	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2492	2493	0	0	0	463	464	0	0	0	0	100	0.4	None	0	1	1265	0	0	0	0	0	0	0
1368	SKILLNAME_COM_368	SKILLINFO_COM_368	1	12	100	2	3	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2080	4320	4330	0	0	304	754	755	0	0	0	10	0.1	None	0	1	1269	0	0	0	0	0	0	0
1370	SKILLNAME_COM_370	SKILLINFO_COM_370	1	12	100	2	3	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2081	0	0	0	0	305	0	0	0	0	0	25	0.25	None	0	1	1271	0	0	0	0	0	0	0
1379	SKILLNAME_COM_379	SKILLINFO_COM_379	1	12	100	2	3	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2091	0	0	0	0	307	0	0	0	0	0	22	0.22	None	0	1	1280	0	0	0	0	0	0	0
1380	SKILLNAME_COM_380	SKILLINFO_COM_380	1	12	100	2	3	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2090	0	0	0	0	306	0	0	0	0	0	22	0.22	None	0	1	1281	0	0	0	0	0	0	0
1382	SKILLNAME_COM_382	SKILLINFO_COM_382	1	12	100	2	3	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2477	0	0	0	0	448	0	0	0	0	0	50	0.35	None	0	1	1283	0	0	0	0	0	0	0
1385	SKILLNAME_COM_385	SKILLINFO_COM_385	1	12	100	2	3	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2100	0	0	0	0	308	0	0	0	0	0	25	0.25	None	0	1	1286	0	0	0	0	0	0	0
1386	SKILLNAME_COM_386	SKILLINFO_COM_386	1	12	100	2	3	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2101	0	0	0	0	309	0	0	0	0	0	200	0.6	None	0	1	1287	0	0	0	0	0	0	0
1387	SKILLNAME_COM_387	SKILLINFO_COM_387	1	12	100	2	3	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2102	0	0	0	0	310	0	0	0	0	0	50	0.35	None	0	1	1288	0	0	0	0	0	0	0
1395	SKILLNAME_COM_395	SKILLINFO_COM_395	1	12	100	2	3	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2487	2486	0	0	0	458	457	0	0	0	0	200	0.6	None	0	1	1296	0	0	0	0	0	0	0
1397	SKILLNAME_COM_397	SKILLINFO_COM_397	1	12	100	2	3	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	295	0	0	0	0	843	0	0	0	0	0	40	0.3	None	0	1	1298	0	0	0	0	0	0	0
1398	SKILLNAME_COM_398	SKILLINFO_COM_398	1	12	100	2	3	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	296	0	0	0	0	844	0	0	0	0	0	100	0.4	None	0	1	1299	0	0	0	0	0	0	0
1406	SKILLNAME_COM_406	SKILLINFO_COM_406	1	12	100	2	3	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	428	0	0	0	0	0	40	0.3	None	0	1	1286	0	0	0	0	0	0	0
1407	SKILLNAME_COM_407	SKILLINFO_COM_407	1	12	100	2	3	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2044	0	0	0	0	281	0	0	0	0	0	10	0.1	None	0	1	1286	0	0	0	0	0	0	0
1408	SKILLNAME_COM_408	SKILLINFO_COM_408	1	12	100	2	3	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2045	0	0	0	0	282	0	0	0	0	0	40	0.3	None	0	1	1286	0	0	0	0	0	0	0
1409	SKILLNAME_COM_409	SKILLINFO_COM_409	1	12	100	2	3	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2046	0	0	0	0	283	0	0	0	0	0	22	0.22	None	0	1	1286	0	0	0	0	0	0	0
1410	SKILLNAME_COM_410	SKILLINFO_COM_410	1	12	100	2	3	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2047	0	0	0	0	284	0	0	0	0	0	40	0.3	None	0	1	1286	0	0	0	0	0	0	0
1411	SKILLNAME_COM_411	SKILLINFO_COM_411	1	12	100	2	3	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2048	0	0	0	0	285	0	0	0	0	0	40	0.3	None	0	1	1286	0	0	0	0	0	0	0
1412	SKILLNAME_COM_412	SKILLINFO_COM_412	1	12	100	2	3	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	298	0	0	0	0	845	0	0	0	0	0	40	0.3	None	0	1	1286	0	0	0	0	0	0	0
1480	SKILLNAME_COM_480	SKILLINFO_COM_480	1	16	100	3	3	-1	-1	1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	25	0	0	3000	0	0	0	0	771	0	0	0	0	12	20	0.2	SKILLTEXT_COM_480	0	1	1286	0	0	0	0	0	0	0
1481	SKILLNAME_COM_481	SKILLINFO_COM_481	1	16	100	3	3	-1	-1	1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	3001	0	0	0	0	772	0	0	0	0	12	25	0.25	SKILLTEXT_COM_481	0	1	1286	0	0	0	0	0	0	0
1482	SKILLNAME_COM_482	SKILLINFO_COM_482	1	16	100	3	3	-1	-1	2	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	3010	0	0	0	0	780	0	0	0	0	12	40	0.3	SKILLTEXT_COM_482	0	1	1286	0	0	0	0	0	0	0
1483	SKILLNAME_COM_483	SKILLINFO_COM_483	1	16	100	3	3	-1	-1	7	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	3003	0	0	0	0	774	0	0	0	0	12	20	0.2	SKILLTEXT_COM_483	0	1	1286	0	0	0	0	0	0	0
1484	SKILLNAME_COM_484	SKILLINFO_COM_484	1	16	100	3	3	-1	7	7	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	3002	0	0	0	0	773	0	0	0	0	12	25	0.25	SKILLTEXT_COM_484	0	1	1286	0	0	0	0	0	0	0
1485	SKILLNAME_COM_485	SKILLINFO_COM_485	1	16	100	3	3	-1	-1	3	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	3006	0	0	0	0	777	0	0	0	0	12	40	0.3	SKILLTEXT_COM_485	0	1	1286	0	0	0	0	0	0	0
1486	SKILLNAME_COM_486	SKILLINFO_COM_486	1	16	100	3	3	-1	-1	7	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	3004	0	0	0	0	775	0	0	0	0	12	40	0.3	SKILLTEXT_COM_486	0	1	1286	0	0	0	0	0	0	0
1487	SKILLNAME_COM_487	SKILLINFO_COM_487	1	16	100	3	3	-1	7	7	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	3005	0	0	0	0	776	0	0	0	0	12	22	0.22	SKILLTEXT_COM_487	0	1	1286	0	0	0	0	0	0	0
1488	SKILLNAME_COM_488	SKILLINFO_COM_488	1	16	100	3	3	-1	-1	2	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	3014	0	0	0	0	784	0	0	0	0	12	50	0.35	SKILLTEXT_COM_488	0	1	1286	0	0	0	0	0	0	0
1489	SKILLNAME_COM_489	SKILLINFO_COM_489	1	16	100	3	3	-1	-1	3	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	3013	0	0	0	0	783	0	0	0	0	12	100	0.4	SKILLTEXT_COM_489	0	1	1286	0	0	0	0	0	0	0
1490	SKILLNAME_COM_490	SKILLINFO_COM_490	1	16	100	3	3	-1	-1	1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	25	0	0	3012	0	0	0	0	782	0	0	0	0	12	40	0.3	SKILLTEXT_COM_490	0	1	1286	0	0	0	0	0	0	0
1491	SKILLNAME_COM_491	SKILLINFO_COM_491	1	12	100	2	0	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2033	0	0	0	0	276	0	0	0	0	0	0	0.1	None	0	1	0	0	0	0	0	0	0	0
1492	SKILLNAME_COM_492	SKILLINFO_COM_492	1	16	100	3	3	-1	-1	4	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	3016	0	0	0	0	785	0	0	0	0	1	25	0.25	SKILLTEXT_COM_492	0	1	1286	0	0	0	0	0	0	0
2002	SKILLNAME_PLA_002	SKILLINFO_PLA_002	1	19	100	1	1	-1	-1	5	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	841	0	0	0	0	0	0	0.1	None	0	0	0	0	0	0	0	0	0	0
2003	SKILLNAME_PLA_003	SKILLINFO_PLA_003	1	20	100	1	1	-1	-1	6	100	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1070	0	0	0	0	40	0	0	0	0	0	0	0.1	None	0	0	0	0	0	0	0	0	0	0
2020	SKILLNAME_PLA_020	SKILLINFO_PLA_020	2	17	100	1	1	-1	-1	3	100	2	0	0	1	0	0	0	0	0	0	2	1	0	0	0	0	1110	0	0	0	0	59	0	0	0	0	0	0	0.1	None	0	0	0	0	0	0	0	0	0	0
2021	SKILLNAME_PLA_021	SKILLINFO_PLA_021	2	17	100	1	1	-1	-1	3	100	4	0	0	1	0	0	0	0	0	0	2	4	0	0	0	0	1110	0	0	0	0	59	0	0	0	0	0	0	0.1	None	0	0	0	0	0	2020	0	0	0	0
2022	SKILLNAME_PLA_022	SKILLINFO_PLA_022	2	17	100	1	1	-1	-1	7	100	1	0	0	1	0	0	0	0	0	0	2	4	0	0	0	0	1160	0	0	0	0	72	0	0	0	0	0	0	0.1	None	0	0	0	0	0	0	0	0	0	0
2023	SKILLNAME_PLA_023	SKILLINFO_PLA_023	2	17	100	1	1	-1	-1	3	100	4	0	0	1	0	0	0	0	0	0	2	4	0	0	0	0	1191	1400	0	0	0	94	230	0	0	0	0	0	0.1	None	0	0	0	0	0	0	0	0	0	0
2024	SKILLNAME_PLA_024	SKILLINFO_PLA_024	2	17	100	1	1	-1	-1	3	100	2	0	0	1	0	0	0	0	0	0	2	6	0	0	0	0	1190	0	0	0	0	93	0	0	0	0	0	0	0.1	None	0	0	0	0	0	0	0	0	0	0
2025	SKILLNAME_PLA_025	SKILLINFO_PLA_025	2	17	100	1	1	-1	-1	3	100	4	0	0	1	0	0	0	0	0	0	2	6	0	0	0	0	1100	0	0	0	0	58	0	0	0	0	0	0	0.1	None	0	0	0	0	0	0	0	0	0	0
2042	SKILLNAME_PLA_042	SKILLINFO_PLA_042	2	18	100	2	1	-1	-1	3	100	4	0	0	1	0	0	0	0	0	0	0	6	0	0	0	0	2111	2112	0	0	0	312	313	0	0	0	0	0	0.1	None	0	0	0	0	0	0	0	0	0	0
2043	SKILLNAME_PLA_043	SKILLINFO_PLA_043	2	18	100	2	1	-1	-1	4	100	4	0	0	1	0	0	0	0	0	0	0	6	0	0	0	0	2113	2114	0	0	0	314	315	0	0	0	0	0	0.1	None	0	0	0	0	0	0	0	0	0	0
2044	SKILLNAME_PLA_044	SKILLINFO_PLA_044	2	18	100	2	1	-1	-1	8	100	2	0	0	1	0	0	0	0	0	0	0	6	0	0	0	0	2116	1032	0	0	0	317	24	0	0	0	0	0	0.1	None	0	0	0	0	0	0	0	0	0	0
2045	SKILLNAME_PLA_045	SKILLINFO_PLA_045	2	18	100	2	1	-1	-1	3	100	4	0	0	1	0	0	0	0	0	0	0	6	0	0	0	0	2115	0	0	0	0	316	0	0	0	0	0	0	0.1	None	0	0	0	0	0	0	0	0	0	0
2046	SKILLNAME_PLA_046	SKILLINFO_PLA_046	2	18	100	2	1	-1	-1	9	100	4	0	0	12	0	0	0	0	0	0	0	6	8	100	0	0	2117	1050	0	0	0	318	29	0	0	0	0	0	0.1	None	0	0	0	0	0	0	0	0	0	0
2047	SKILLNAME_PLA_047	SKILLINFO_PLA_047	2	10	100	2	1	-1	-1	3	100	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1329	0	0	0	0	161	0	0	0	0	0	0	0.1	None	0	0	0	0	4	0	0	255	185	255
2100	SKILLNAME_PLA_100	SKILLINFO_PLA_100	3	13	100	2	1	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2120	0	0	0	0	319	0	0	0	0	0	0	0.1	None	0	0	0	0	0	0	0	0	0	0
2101	SKILLNAME_PLA_101	SKILLINFO_PLA_101	3	13	100	2	1	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2121	0	0	0	0	320	0	0	0	0	0	0	0.1	None	0	0	0	0	0	0	0	0	0	0
2102	SKILLNAME_PLA_102	SKILLINFO_PLA_102	3	13	100	2	1	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2122	0	0	0	0	321	0	0	0	0	0	0	0.1	None	0	0	0	0	0	0	0	0	0	0
2103	SKILLNAME_PLA_103	SKILLINFO_PLA_103	3	13	100	2	1	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2123	0	0	0	0	322	0	0	0	0	0	0	0.1	None	0	0	0	0	0	0	0	0	0	0
2104	SKILLNAME_PLA_104	SKILLINFO_PLA_104	3	13	100	2	1	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2124	0	0	0	0	323	0	0	0	0	0	0	0.1	None	0	0	0	0	0	0	0	0	0	0
2105	SKILLNAME_PLA_105	SKILLINFO_PLA_105	3	13	100	2	1	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2125	0	0	0	0	324	0	0	0	0	0	0	0.1	None	0	0	0	0	0	0	0	0	0	0
2106	SKILLNAME_PLA_106	SKILLINFO_PLA_106	3	13	100	2	1	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2126	0	0	0	0	325	0	0	0	0	0	0	0.1	None	0	0	0	0	0	0	0	0	0	0
2107	SKILLNAME_PLA_107	SKILLINFO_PLA_107	3	13	100	2	1	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2127	0	0	0	0	326	0	0	0	0	0	0	0.1	None	0	0	0	0	0	0	0	0	0	0
2108	SKILLNAME_PLA_108	SKILLINFO_PLA_108	3	13	100	2	1	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2128	0	0	0	0	327	0	0	0	0	0	0	0.1	None	0	0	0	0	0	0	0	0	0	0
2109	SKILLNAME_PLA_109	SKILLINFO_PLA_109	3	13	100	2	1	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2129	0	0	0	0	328	0	0	0	0	0	0	0.1	None	0	0	0	0	0	0	0	0	0	0
2110	SKILLNAME_PLA_110	SKILLINFO_PLA_110	3	13	100	2	1	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2130	0	0	0	0	329	0	0	0	0	0	0	0.1	None	0	0	0	0	0	0	0	0	0	0
2111	SKILLNAME_PLA_111	SKILLINFO_PLA_111	3	13	100	2	1	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2131	0	0	0	0	330	0	0	0	0	0	0	0.1	None	0	0	0	0	0	0	0	0	0	0
2112	SKILLNAME_PLA_112	SKILLINFO_PLA_112	3	13	100	2	1	-1	-1	-1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2132	0	0	0	0	331	0	0	0	0	0	0	0.1	None	0	0	0	0	0	0	0	0	0	0
